"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","instagrams/2","instagrams/3","facebooks/0","facebooks/1","facebooks/2","facebooks/3","facebooks/4","facebooks/5","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","linkedIns/4","linkedIns/5","linkedIns/6","linkedIns/7","linkedIns/8","linkedIns/9","linkedIns/10","linkedIns/11","linkedIns/12","linkedIns/13","linkedIns/14","linkedIns/15","linkedIns/16","linkedIns/17","linkedIns/18","linkedIns/19","linkedIns/20","linkedIns/21","linkedIns/22","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","youtubes/6","youtubes/7","youtubes/8","youtubes/9","youtubes/10","youtubes/11","youtubes/12","youtubes/13","youtubes/14","youtubes/15","youtubes/16","youtubes/17","youtubes/18","youtubes/19","youtubes/20","youtubes/21","youtubes/22","youtubes/23","youtubes/24","youtubes/25","youtubes/26","youtubes/27","youtubes/28","youtubes/29","youtubes/30","youtubes/31","youtubes/32","youtubes/33","youtubes/34","youtubes/35","youtubes/36","youtubes/37","youtubes/38","youtubes/39","youtubes/40","youtubes/41","youtubes/42","youtubes/43","youtubes/44","youtubes/45","youtubes/46","youtubes/47","youtubes/48","youtubes/49","tiktoks/0","twitters/0","twitters/1","twitters/2","twitters/3","twitters/4","phone","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","city","website","url"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gLbly1e8_sJvqxcFQ5llDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.72493&pitch=0&thumbfov=100","BLUESTONE REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=BLUESTONE%20REAL%20ESTATE&query_place_id=ChIJL1YIwVo_rjsR0PSb2_uq3xM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jUmz7cmMMEz4tqNG981Isg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.40561&pitch=0&thumbfov=100","Meti Real Estate Agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Meti%20Real%20Estate%20Agency&query_place_id=ChIJJ_lCijk_rjsR27v9xHNUWHQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S_YH_4z9NKBozh5OwE9NKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.52608&pitch=0&thumbfov=100","Sri Sai Shubha Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 76762 52628",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Sai%20Shubha%20Real%20Estate&query_place_id=ChIJNQZc9ts_rjsR_J_YvsvTsJQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mtKdS4nKU8maYQNwcMAidA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.17249&pitch=0&thumbfov=100","Sri Lakshmi ranganatha real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Lakshmi%20ranganatha%20real%20estate&query_place_id=ChIJIV8JVag_rjsRcHHsuYjTIrQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IMJWPcTT4v6hm_u5UXN0ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.87955&pitch=0&thumbfov=100","hoodevi Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 91489 14809",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=hoodevi%20Real%20Estate&query_place_id=ChIJm-7M0Tg_rjsRiRoHY70jXCM"
"https://lh3.googleusercontent.com/p/AF1QipMqKSm3_uH2urkQ9kIvPNIw6ZrTOPwHb4myctCw=w408-h641-k-no","Beeralingeshwara Real Estate","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97438 51453",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Beeralingeshwara%20Real%20Estate&query_place_id=ChIJ48D31cQ8rjsR7dMhWRVazW4"
"https://lh3.googleusercontent.com/p/AF1QipNrQz4qgEDSozDdHKVgEi3D29CYfqsyDApAyIZh=w426-h240-k-no","J.Sons Hill City","4.5","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90081 62000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=J.Sons%20Hill%20City&query_place_id=ChIJDye4WYMirjsRrkyk_bI0gg8"
"https://lh3.googleusercontent.com/p/AF1QipMecBr1r-vTNDwXQEFc6ZW-_MzTxe1SZcM4PK_c=w408-h725-k-no","Sri basaveshwara real estate and builders","4.5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99168 51882",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Sidedahalli",,"https://www.google.com/maps/search/?api=1&query=Sri%20basaveshwara%20real%20estate%20and%20builders&query_place_id=ChIJ38qlLv8jrjsR3a3JaH27JvQ"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCMh78ZY5bKssuiUTfe12t6sbIrPKVyxorRxcfSdPAr2lk4i5QJ2DjKBMd2sqt_RknWiFq8KjP5_A6XF_cbmFt-SP2ciW3mCteYgCEtG5pkKeB0c6ECoJkLk-_QONoG9u2nE2J=w408-h307-k-no","Investay Realty Services LLP","3.8","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99000 62997","enquiry@investayrealty.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.investayrealty.com/","https://www.google.com/maps/search/?api=1&query=Investay%20Realty%20Services%20LLP&query_place_id=ChIJ-1mkESwZrjsRG4TH0VF_1NA"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0OjCGZ6jPcAO5oXPJeWyTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.380653&pitch=0&thumbfov=100","Sri Mahalakshmi Real Estate Agency","3.7","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 94494 57456",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Guddahalli",,"https://www.google.com/maps/search/?api=1&query=Sri%20Mahalakshmi%20Real%20Estate%20Agency&query_place_id=ChIJf1PlKSMjrjsR3Pw4_AlgL5s"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OPBY6fcMwmh7W03V57u7-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.04215359&pitch=0&thumbfov=100","SRI SAI REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Chandrasekarapura",,"https://www.google.com/maps/search/?api=1&query=SRI%20SAI%20REAL%20ESTATE&query_place_id=ChIJ2yh4yCBrrjsRniDyWADsXb0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BhsK-M-5voxmk4wfAHW4mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.58414&pitch=0&thumbfov=100","GOLDEN REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=GOLDEN%20REAL%20ESTATE&query_place_id=ChIJq2ZgG7IUrjsRtMAxxxdxVBc"
"https://lh3.googleusercontent.com/p/AF1QipMpu5UVhWuCpE18v9LOBuiGfprPYNut2dfGr5oW=w408-h306-k-no","MM Realtors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 76762 79326",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=MM%20Realtors&query_place_id=ChIJ51TKa5kVrjsRnMQO_LxPeg8"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BRXYPmcRiM9Wm36bXOMRmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.36377&pitch=0&thumbfov=100","Friends Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99866 68939",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Friends%20Real%20Estate&query_place_id=ChIJIWebYKkUrjsReXmHw8KJXiE"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLqOsMkjZE83XoLQx5UZ4lnX7uZoVUWUCvMLD7eTc-Fi5bALtAPHO4CjuTwaFx6mm_L22sVRywkhRiyC8G1HOOz_Rj7MfUHbvNQ3_FLYEOxFhDT_aRwAEHpcEkwjC5EX85pt-KpA=w408-h547-k-no","Royal Saleem Real Estate Builders & Construction Company","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Royal%20Saleem%20Real%20Estate%20Builders%20%26%20Construction%20Company&query_place_id=ChIJcdWREgAVrjsRJ2FEbHr33OM"
,"Super Educational consultancy and real estate","5","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Super%20Educational%20consultancy%20and%20real%20estate&query_place_id=ChIJCb5qtqQVrjsRsi3rjpjcrmU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wdpPNJzl_2h7XJFR2RCbYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.76166&pitch=0&thumbfov=100","R.K Auto Consultant Real Estate","4","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Kothnur",,"https://www.google.com/maps/search/?api=1&query=R.K%20Auto%20Consultant%20Real%20Estate&query_place_id=ChIJOxXDEVMVrjsRCJxm-ZRheRc"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVKGgdUi5ce-dvoKG0TjzpAJu_4Uu0gtcjLqeG2yewIKJM60G_lwljmqk_hknH555mFW8RBnly2bhLz_W6XBBPPOHMbBH-r59IQv-rGpP9k3giq98yqGbyW0LXbHjS5swF1DsHbBwKN6FK=w408-h544-k-no","Swagatha Real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Swagatha%20Real%20estate&query_place_id=ChIJv2RLsrcVrjsRVX_6norqWu0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zp9hRGhFgYgznpDLnCECyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.16377&pitch=0&thumbfov=100","Maruthi Water Supply And Real Estate Agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80952 61352",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Maruthi%20Water%20Supply%20And%20Real%20Estate%20Agency&query_place_id=ChIJV2EnVlYUrjsR1ST6KAFGK1c"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xBiQ63CRrf6wbt01sMtibQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.03754&pitch=0&thumbfov=100","Real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 63663 25991",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Real%20estate&query_place_id=ChIJcwpxXPtrrjsRClBWbu43CrI"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UyxL8CYYVdMxbTKYFX9xyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.28758&pitch=0&thumbfov=100","Anushree Properties Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Anushree%20Properties%20Real%20Estate&query_place_id=ChIJR6WLrpk_rjsRiR5IAjFpSt0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T_T5hwZee3VrM5lb5lL9CA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.31033&pitch=0&thumbfov=100","Ameen Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96321 44422",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Ameen%20Real%20Estate&query_place_id=ChIJe8tG3E5rrjsRM2TY9sKJprU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3BPaWJHo1BWjG5XjjnSaEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.4744&pitch=0&thumbfov=100","Sri Sai Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Sai%20Real%20Estate&query_place_id=ChIJ7zsZjdUUrjsRf750vrzg3W4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hf8UTBmqhMyP5GgoO90irw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.78163&pitch=0&thumbfov=100","Sri Balaji Real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99452 14414",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Balaji%20Real%20estate&query_place_id=ChIJJcAfJiMVrjsRG3GD2YLKB00"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yakW3-HSC0--VR_ZR9MNdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.58868&pitch=0&thumbfov=100","Om Sai Point Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96867 99919",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Om%20Sai%20Point%20Real%20Estate&query_place_id=ChIJ48_hvjYVrjsRzdAXSBxsEFc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PO3tP01xMvyZf9uVcEXBZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.616&pitch=0&thumbfov=100","Sri Sai Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Sai%20Real%20Estate&query_place_id=ChIJHzTCgFoVrjsRI1pC7R_Yl0k"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwersYlDHlKBErQQ3YssuqRkhh9CT6_zww107KBcbYe3UyIzYv28LYHAs3YCAU7bxGt7WWU8ev3UvGIHfmL9OH9srxRFm3fPrLzfLrc3ls7C8uZqD64_RzSFfoLJ-KZVtrTJnHWX6=w408-h544-k-no","JK Infra Solutions (JK Real Estate Services) Advisors and consultants","5","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99001 12329",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://sites.google.com/view/jkinfra-portal","http://sites.google.com/view/jkinfra-portal"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=glvGmvGcZ33EnDP8m7lCHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.3523&pitch=0&thumbfov=100","Talentcruise Real Estate Marketing",,,"https://www.instagram.com/talentcruise_technologies",,,,"https://www.facebook.com/talentcruisetechnologies",,,,,,"https://www.linkedin.com/company/talentcruise-technologies",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@talentcruisetechnologies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://x.com/TalentcruiseT",,,,,,"info@talentcruisetech.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://talentcruisetech.com/real-estate-marketing/","https://www.google.com/maps/search/?api=1&query=Talentcruise%20Real%20Estate%20Marketing&query_place_id=ChIJnZgBZ9gVrjsRAww1sjwd2q0"
"https://lh3.googleusercontent.com/p/AF1QipMXha6h4tIiQTG3VC7VGpBMfrxqHvBLaX6GSCYF=w408-h544-k-no","Full Basket Property Services Pvt Ltd | Bangalore","4.9","219","https://www.instagram.com/full_basket_property",,,,"https://www.facebook.com/fullbasketpropertypage",,,,,,"https://www.linkedin.com/company/fullbasketpropertyofficial",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@fullbasketproperty9709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/FBPTweets",,,,,"+91 90190 00400","sales@fullbasketproperty.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.fullbasketproperty.com/","https://www.google.com/maps/search/?api=1&query=Full%20Basket%20Property%20Services%20Pvt%20Ltd%20%7C%20Bangalore&query_place_id=ChIJ76IguLYVrjsR_B0h1bU0PsI"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=71mq1_sT4L4uCz2FWw0stg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.1514&pitch=0&thumbfov=100","Shree Hanuman Builders","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80500 25079",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://shreehanumanbuilders.com/","https://www.google.com/maps/search/?api=1&query=Shree%20Hanuman%20Builders&query_place_id=ChIJRVlJXLYZrjsRKjonAYX0Duw"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGoq_LgeM_LCPQnz0OHVMYsS1KGoPNJOdQnC1o4lToroeeVEecBCt7Cs_rhY9_OvaQjE2QAdcsdWkgwOXBomCzxO_GBVlENYm67PNBOXvHj3dB_SFyehtPnONjbtxWyR23SiU=w408-h544-k-no","MyPropertyDr Realty Ventures","5","37","https://www.instagram.com/mypropertydr_realtyventures",,,,"https://www.facebook.com/mypropertydr",,,,,,"https://www.linkedin.com/company/my-property-dr-com",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/channel/UC9VNDORfYTHkGFtw9S27KSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/mypropertydr",,,,,,"info@mypropertydr.com","hello@mypropertydr.com",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Byatarayanapura CMC and OG Part","http://www.mypropertydr.com/","https://www.google.com/maps/search/?api=1&query=MyPropertyDr%20Realty%20Ventures&query_place_id=ChIJzV8G0OMXrjsRa71Hsy25I4w"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-dqVDawDunFnHU_mwEilGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.573906&pitch=0&thumbfov=100","Al Rida Real Estate Viveknagar",,,"https://www.instagram.com/alridarealestate",,,,"https://www.facebook.com/alridarealestate","https://www.facebook.com/profile.php?id=61558276080103",,,,,"https://www.linkedin.com/company/alridarealestate","https://www.linkedin.com/in/jibran-ali-realtor","https://www.linkedin.com/company/103697317",,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@Alridarealestate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 88672 83558","jibran@alridarealestate.com","info@alridarealestate.com",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://alridarealestate.com/","https://www.google.com/maps/search/?api=1&query=Al%20Rida%20Real%20Estate%20Viveknagar&query_place_id=ChIJR5MF9BQVrjsR86b_0LLvLZo"
"https://lh3.googleusercontent.com/p/AF1QipPYIL5e8PGOzdg5-Kwdz4CfruWTcs4JbhPvI9ZW=w408-h725-k-no","Shreya Vision Properties and Real estate","4.9","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96860 16621","info@shreyavisionproperties.com","email@evha.com","info@shreyavisionproperties.in",,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://shreyavisionproperties.com/","https://www.google.com/maps/search/?api=1&query=Shreya%20Vision%20Properties%20and%20Real%20estate&query_place_id=ChIJXXQuZQBBrjsRKKNRwQlz0PU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=acKD9SYW83F7D9udjc3Yfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.330858&pitch=0&thumbfov=100","Infimax Advisors Pvt Ltd","4.4","33","https://www.instagram.com/infimaxadvisors",,,,"https://www.facebook.com/infimaxadvisors1",,,,,,"https://www.linkedin.com/company/14543030",,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/embed/hnKD97sMMyg","https://www.youtube.com/c/remax",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 89713 50001","infimaxadvisors@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.infimaxadvisors.com/","https://www.google.com/maps/search/?api=1&query=Infimax%20Advisors%20Pvt%20Ltd&query_place_id=ChIJV5IirM4VrjsRQSTB5ZJzZco"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ciEqGUnLk_NEQulWvO2xrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.99054&pitch=0&thumbfov=100","ALFA REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 77955 92812",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=ALFA%20REAL%20ESTATE&query_place_id=ChIJ7WcJqu4VrjsRTfakB8g1DSg"
"https://lh3.googleusercontent.com/p/AF1QipMUVEhC9-EJhhmXHrVyrrWUFDH8d8U9e6VYwsfj=w426-h240-k-no","Akshaya Enterprises Real Estate Koramangala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 94485 60963",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Akshaya%20Enterprises%20Real%20Estate%20Koramangala&query_place_id=ChIJ3TYjpGoVrjsR3ByOBidyiig"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I3iBf5raWs09xFZYigKTSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.59734&pitch=0&thumbfov=100","BHARATH PROPERTIES","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98458 43654",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=BHARATH%20PROPERTIES&query_place_id=ChIJ-X46NhxArjsRBOB4P-tKlzU"
