"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","facebooks/0","facebooks/1","facebooks/2","facebooks/3","facebooks/4","facebooks/5","facebooks/6","facebooks/7","facebooks/8","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","youtubes/6","youtubes/7","youtubes/8","youtubes/9","youtubes/10","youtubes/11","youtubes/12","youtubes/13","youtubes/14","youtubes/15","youtubes/16","youtubes/17","youtubes/18","youtubes/19","youtubes/20","tiktoks/0","twitters/0","twitters/1","phone","emails/0","emails/1","emails/2","emails/3","emails/4","city","website","url"
"https://lh3.googleusercontent.com/p/AF1QipON77ZSNFmm0R6Iwm3oYprNgBtfWpFTLxJ8PhkX=w426-h240-k-no","Future Hold - Real Estate","5","2","https://www.instagram.com/futurehold__real_estate",,"https://www.facebook.com/profile.php?id=61558492980988",,,,,,,,,,,,,"https://www.youtube.com/watch?v=GG01gggBO74","https://www.youtube.com/watch?v=7e90gBu4pas",,,,,,,,,,,,,,,,,,,,,,,,"info@argcapitals.com","info@futurehold.com",,,,"Bengaluru","https://future-hold.com/","https://www.google.com/maps/search/?api=1&query=Future%20Hold%20-%20Real%20Estate&query_place_id=ChIJRQxYO9OuKEMRG_-oOxPw5ns"
"https://lh3.googleusercontent.com/p/AF1QipMElZ2QZ_4ntBDqhqmxRqZTw1E_XtVsVKDD_3Wx=w426-h240-k-no","Value Point Properties","4","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99009 26219",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Value%20Point%20Properties&query_place_id=ChIJTZw3NIQWrjsRNXwSe7aS9zk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oqdfDO8hpyL3wXRV1vGZqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.8714&pitch=0&thumbfov=100","Canara Real Estate Agency","2.6","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92431 15616",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Canara%20Real%20Estate%20Agency&query_place_id=ChIJnfHGOOc9rjsRZ04gJwFDtso"
"https://lh3.googleusercontent.com/p/AF1QipMJnJ4IxgkPj4ro-vv63A3tbQO6qOZ0dQTg2MOe=w408-h306-k-no","Brickmark properties","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 79754 31599",,,,,,"Bengaluru","https://brickmark.co.in/","https://www.google.com/maps/search/?api=1&query=Brickmark%20properties&query_place_id=ChIJI8zTJMQXrjsReu16qKeDZaw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OXFGr3DB4WFdE2ICMEiGcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.371813&pitch=0&thumbfov=100","MetroGhar Property Solutions","4.6","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98446 05850",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=MetroGhar%20Property%20Solutions&query_place_id=ChIJQafNiag_rjsRPtMbO6Y6Qps"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVxwnMbCuLPhf7nOG0e6pGjE3c-sL2eoby2R2-CMSlhHSeQgYass2zcuTtPWVFJRbg-8jC8fje3hbR0QofxG1GZ_xp-1ABbngpEjANQg6p3w29uvJyClDM7O14mnna0mWagOPhng=w408-h544-k-no","Confederation of Real Estate Associates (India)","4.9","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 63606 05070",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Confederation%20of%20Real%20Estate%20Associates%20(India)&query_place_id=ChIJA7p2X2QWrjsR7bQd9NsUOBU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uazPLlBS9k2UdMJ10gMTxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.13596&pitch=0&thumbfov=100","First Ink Realty","5","15","https://www.instagram.com/firstinkrealty",,"https://www.facebook.com/profile.php?id=61555833243058",,,,,,,,,,,,,"https://www.youtube.com/@FirstinkRealty",,,,,,,,,,,,,,,,,,,,,,,,"+91 73530 05955","info@firstinkrealty.com","firstinkrealty@gmail.com",,,,"Bengaluru","http://firstinkrealty.com/","https://www.google.com/maps/search/?api=1&query=First%20Ink%20Realty&query_place_id=ChIJ___jDDQWrjsRqoGY802VSIU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xUl63wf8G-KR2oLFkBJWOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.37744&pitch=0&thumbfov=100","Sri venkateshwara real estate","3.6","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97383 24999",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20venkateshwara%20real%20estate&query_place_id=ChIJfzHagL49rjsRlK91tdBJ3Rg"
"https://lh3.googleusercontent.com/p/AF1QipPbn2f7FLtakc-nEwLq5ecV5KEZX-yDN5VKbfhU=w408-h306-k-no","Property Hunt","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://propertyhunt.ai/","https://www.google.com/maps/search/?api=1&query=Property%20Hunt&query_place_id=ChIJ9WEjixgXrjsRYhmAYgg3UEw"
"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFDoP9wdmaL8OIItNtUoLSWRUieIbAxH9jK3ZQsFpHrbIwWSNQwdsvVlzn5WMSC-oiScBIus9HSzId9QyyAs_yic-c8a057B3qAkmwOeHi4b4re6lEvCw0ZtLtgyYH8_Sx0KBnKTEjekjbSfJLo2mMWtDMpaTclrvrJAnOk4udqIixiokWMYYoWEhaUVbnBbaTiZCU=w408-h306-k-no","Sri Basaveshwara Real Estate Agency","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://sri-basaveshwara.vercel.app/","https://www.google.com/maps/search/?api=1&query=Sri%20Basaveshwara%20Real%20Estate%20Agency&query_place_id=ChIJmw8QMis8rjsRooP25US_du4"
"https://lh3.googleusercontent.com/p/AF1QipMjqQfFqcZGePMZzrZTSwXla5MRaWSBYD1MwjSj=w408-h325-k-no","Propell Ventures","5","23","https://www.instagram.com/propellventures",,"https://www.facebook.com/propell.ventures",,,,,,,,,"https://www.linkedin.com/in/propell-ventures-290408330",,,,"https://www.youtube.com/watch?v=FPbfV4gNztk",,,,,,,,,,,,,,,,,,,,,,,,"+91 98806 03264","info@propellventure.com",,,,,"Bengaluru","http://propellventure.com/","https://www.google.com/maps/search/?api=1&query=Propell%20Ventures&query_place_id=ChIJYYhhwWoVrjsRdk-RQco3C-0"
"https://lh3.googleusercontent.com/p/AF1QipNKNnPP3oFYxq9NUc0wYhUBbTs0_RLvqT2QTGur=w408-h272-k-no","REAL ESTATE BROKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 95383 45550",,,,,,"Bengaluru","https://realestatebrokers.in/","https://www.google.com/maps/search/?api=1&query=REAL%20ESTATE%20BROKER&query_place_id=ChIJ1x6Ur7MXrjsRPb2bPdkqXHM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5BefTz-xo7irAapMLYBZlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.67076&pitch=0&thumbfov=100","ZenXChugs Real Estate","4","1","https://instagram.com/bangaloresfinestrealtor",,,,,,,,,,,"https://in.linkedin.com/company/zenxchugs",,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 4122 7529","hello@zenxchugs.com",,,,,"Bengaluru","http://zenxchugs.com/","https://www.google.com/maps/search/?api=1&query=ZenXChugs%20Real%20Estate&query_place_id=ChIJuR-1AnsWrjsR_qXn_AWm4Vw"
"https://lh3.googleusercontent.com/p/AF1QipOqT3NOs3oMdOh0CwqSIE3KrzNcZ5xkOEkyC7-v=w468-h240-k-no","Cornerfeet Realtors","4","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 86606 50899","contact@cornerfeet.com",,,,,"Bengaluru","http://cornerfeet.com/","https://www.google.com/maps/search/?api=1&query=Cornerfeet%20Realtors&query_place_id=ChIJQ62w8s0XrjsRLfnjQ4DdtBk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YGRH7Jl8PHFjYY4yg4N7Xg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.68629&pitch=0&thumbfov=100","Sadhwani Real Estate Holdings","4.7","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98450 70013","rsadhwani13@gmail.com",,,,,"Bengaluru","http://www.sadhwani.co.in/","https://www.google.com/maps/search/?api=1&query=Sadhwani%20Real%20Estate%20Holdings&query_place_id=ChIJl7XBuHkWrjsR3tEYhYxsAJU"
"https://lh3.googleusercontent.com/p/AF1QipOkZgApI6ndsXt1U1q4MxmwxzEp-EV0eMLdKSJB=w408-h673-k-no","REJA Realty","5","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98862 00555",,,,,,"Bengaluru","http://www.rejarealty.com/","https://www.google.com/maps/search/?api=1&query=REJA%20Realty&query_place_id=ChIJr9CEzfY9rjsRk8-DEz0BCM0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rl5JBWsLcdqJYUCpITXFew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.6342&pitch=0&thumbfov=100","Sun Real Estate","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 4124 4374",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sun%20Real%20Estate&query_place_id=ChIJe3C3hLoXrjsRHI7G1tgZcfE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8brYn6WG2fJk_dzsgDEc3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.57108&pitch=0&thumbfov=100","Kalpavriksha Properties","4.7","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96322 10099",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Kalpavriksha%20Properties&query_place_id=ChIJ10NvYec9rjsRB3FwWb1PDSM"
"https://lh3.googleusercontent.com/p/AF1QipNk9cS7VcUQBaxNeo2dFa9fpbIrdkSC5Cp70O-G=w657-h240-k-no","Yash Links","4.4","25","https://www.instagram.com/yashlinks",,"https://www.facebook.com/yashlinks",,,,,,,,,,,,,"https://www.youtube.com/c/YashLinks","https://www.youtube.com/c/yashlinks",,,,,,,,,,,,,,,,,,,,,"https://www.twitter.com/yashlinks",,"+91 77605 51155","info@yashlinks.com","info@yashlinksinteriors.com",,,,"Bengaluru","https://www.yashlinks.com/","https://www.google.com/maps/search/?api=1&query=Yash%20Links&query_place_id=ChIJO8PEdII9rjsRapZWnXbaY2A"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HxSjFHglJnH2XVqhenQ5Ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.06169&pitch=0&thumbfov=100","Sri Mukambika Real Estate","3.6","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93428 54066",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Mukambika%20Real%20Estate&query_place_id=ChIJVxcmIYc-rjsRDZ4sNzMry_Q"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRONyLvfeYyyoMsMccxIRjdh54tn4KOTkZnug1m9KJT9dr6f2pwYiX5EylWcuJOoNoEnibECXOFZbHP9gffM9C5pCO37nWzZphD-TLgSLbhXyCi1HdPNoHIzrMhxlahCJch73j2g=w408-h544-k-no","Sree Vari Real Estate Agencies","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98456 45853",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sree%20Vari%20Real%20Estate%20Agencies&query_place_id=ChIJu1wDBGE9rjsR6bb7YUcBuYc"
,"Hebbar Heaven Realtors |Real Estate Agency Bangalore","5","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96328 88504",,,,,,,"http://hebbarheavenrealtors.com/","https://www.google.com/maps/search/?api=1&query=Hebbar%20Heaven%20Realtors%20%7CReal%20Estate%20Agency%20Bangalore&query_place_id=ChIJEXo8UTA9rjsRtXTuW1Rs_9o"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PlRCGxjV44_F8pweK-pluQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.49812&pitch=0&thumbfov=100","Bhumi Real Estate","4.8","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99003 96903",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Bhumi%20Real%20Estate&query_place_id=ChIJRyZTxFoVrjsR5htIC_A9hjs"
"https://lh3.googleusercontent.com/p/AF1QipNzmqIh49Jvx1PGO2YL8ihLil1bbefuz-5lp7dl=w408-h306-k-no","Destiny Realty- Real estate agency","5","4",,,"https://www.facebook.com/destinyrealtybangalore",,,,,,,,,,,,,"https://www.youtube.com/@destinyrealty7775","https://youtu.be/DT8HMv4hRMY","https://youtu.be/dEamTfcPbAc",,,,,,,,,,,,,,,,,,,,"https://x.com/destinyrealtyba",,"+91 80508 47778","contactus@destinyrealty.in","sachin@destinyrealty.in",,,,"Bengaluru","https://destinyrealty.in/","https://www.google.com/maps/search/?api=1&query=Destiny%20Realty-%20Real%20estate%20agency&query_place_id=ChIJX7pkNh4XrjsR-NaXRpj8g54"
"https://lh3.googleusercontent.com/p/AF1QipMxZrnw8G58-n17FUPh6azyuzQ2HaFiN1YaMQ9J=w408-h349-k-no","Sri Vinayaka Real Estate Agency","4.9","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98457 84494",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Vinayaka%20Real%20Estate%20Agency&query_place_id=ChIJdxD2FFw9rjsRxsJaIew-VnQ"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqvmQUsSC-XM9yh_2e2xcJPxqxYMReToZROEHCe-RQIatQXOjjD3UfNrxniq7B1zJyb3X2a6IAR0weaIYSKQOs71bqoU3RIat2VHCdQSN6ftTp66YhjKNeDO-Bs7Yh0t7DTu1C=w408-h273-k-no","JLL Bengaluru Real Estate","3.9","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 8071 505 700",,,,,,"Bengaluru","https://www.jll.com/en-in/locations/bangalore","https://www.google.com/maps/search/?api=1&query=JLL%20Bengaluru%20Real%20Estate&query_place_id=ChIJw5-eClwWrjsRKVOpcpptX8k"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2N-FzdeNRJUCDQiL_L63Yh9FgEZjmDgnOiCBRdxLXFSzLS31SKCOrG4TGIaYRb0pq1TsXR5ZSdN8hWYPN6hAfjUFCLw3YMjrw0BN3n0MvGZ2hDFOWUmAd2VazYpWUqcadgdg=w408-h544-k-no","Orchid Enterprises","4.2","11","https://www.instagram.com/hitank_waterstoragetanks",,"https://www.facebook.com/plasticwatertanks",,,,,,,,,"https://www.linkedin.com/company/hitank-water-storage-tanks",,,,"https://www.youtube.com/@hitankwaterstoragetanks",,,,,,,,,,,,,,,,,,,,,,"https://x.com/OswalHitech",,"+91 99800 90124","orchidsreal@gmail.com","hello@diviestate.com",,,,"Bengaluru","https://orchidenterprises.in/","https://www.google.com/maps/search/?api=1&query=Orchid%20Enterprises&query_place_id=ChIJk7xsrisWrjsRF5k224zEwbA"
"https://lh3.googleusercontent.com/p/AF1QipNT8SsC4oruUD1j62C-028K4IhweV7004Aklpew=w408-h306-k-no","Shree Jain Properties","4.4","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99161 61685",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Shree%20Jain%20Properties&query_place_id=ChIJDxICOXg-rjsRLK_zc2W_E_c"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0NDAYcrm3vd7vVRRtfnHRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.9824&pitch=0&thumbfov=100","Best Real Estate","4","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98453 54347",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Best%20Real%20Estate&query_place_id=ChIJ2eUxvOgXrjsRD9Lfx4rsGhA"
"https://lh3.googleusercontent.com/p/AF1QipOgJY1i0J_7TKLvApgDEhLDu7f-h9Jyam9V3hkZ=w426-h240-k-no","Kamsri Real Estate","4","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 94494 70666",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Kamsri%20Real%20Estate&query_place_id=ChIJ4_K2L_Y-rjsRQxkWREftMGc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1r98AvVyWD_Vwk02qxpnGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.42581&pitch=0&thumbfov=100","Sagittarius Properties","4.7","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98808 92657","cnrameshan@gmail.com",,,,,"Bengaluru","https://www.sagittariusproperties.com/","https://www.google.com/maps/search/?api=1&query=Sagittarius%20Properties&query_place_id=ChIJwQbEnY0WrjsRqmxhjEeqoQM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WoAdB6FnuOgUZBck6K5cKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.03282&pitch=0&thumbfov=100","Best Real Estate Agency","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Best%20Real%20Estate%20Agency&query_place_id=ChIJ6ctI3Dk-rjsRsleTMwOHiGg"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwertmz8GrVbuZCzm3HUfNMiVuqPml0VXg2DAkT0krjYebghWor8CiuyE7yLPJhYmwHJUfcY2jtKwH9fywNp7Ysp2AzdSjStxUc7xaSzyYzj_MEuYh5XUVP7gcKi6Z6v9P7EhscA=w408-h541-k-no","Cross Real Estate","4","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90358 83017",,,,,,"Bengaluru","http://crossestate.com/","https://www.google.com/maps/search/?api=1&query=Cross%20Real%20Estate&query_place_id=ChIJV0ocZVMXrjsRvBiFTga8c9k"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DUW9F-iQVCW5sEemdyYYbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.19294&pitch=0&thumbfov=100","Broker Connect - professional Real Estate Brokers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 81500 09959",,,,,,"Bengaluru","https://brokerconnect.in/","https://www.google.com/maps/search/?api=1&query=Broker%20Connect%20-%20professional%20Real%20Estate%20Brokers&query_place_id=ChIJc-KFJIwXrjsRZRsnXqzgN6s"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gCw96UmV4Knwf87pBuvl-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.86172&pitch=0&thumbfov=100","S S B Properties","4.8","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 96111 07558",,,,,,"Bengaluru","http://www.ssbproperties.net/%20%20%20%20%20www.ssbproperties.in","https://www.google.com/maps/search/?api=1&query=S%20S%20B%20Properties&query_place_id=ChIJdQlSSCMWrjsRz6vytJ1um_E"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDrrJTcinOUsCOaXlZMsrO7ht20PL5FZWO1eeFFoUccjfddzg6Ff5pF2SmrUBI1okbYtZRtnMv8NjJhKgxPZCaweJZPNEgucB0ZGNcdB-Kix6IGuy3e40dW5llqC79nwAEh7n9=w408-h306-k-no","Indian Real Estate","3","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98453 97573",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Indian%20Real%20Estate&query_place_id=ChIJVVVVVTk-rjsRMpspVBBnEbc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vioGgv-gRaj7pbB6LtSupQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.61896&pitch=0&thumbfov=100","Deepak Real Estate","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 73533 22848",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Deepak%20Real%20Estate&query_place_id=ChIJbXHlWEcVrjsRXvpNJ-m-hNM"
"https://lh3.googleusercontent.com/p/AF1QipOmp4lS_Rd7-SHo819s-ICIP0-F_BP_cRngrES3=w408-h408-k-no","Team Blr Real Estate","5","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 91223 35919",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Team%20Blr%20Real%20Estate&query_place_id=ChIJVVvXGQAVrjsR28r-Mn9iDqA"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9-nNYNl8pvkY_dXvjKKrtpCZb0G7UAoctGZ2RMJbqe-U7p6NWs34cK0O_uongps4FDHKyt5yCL2tn6Rt_VpvQl9oHOeoJ-P0OT6E3Bp8ATDn_XE4kIWuToD4BoyU8koPtZqvU=w408-h725-k-no","Devi Real Estate","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98861 52303",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Devi%20Real%20Estate&query_place_id=ChIJdy_1KDw-rjsRurq9jvywin8"
"https://lh3.googleusercontent.com/p/AF1QipOTi199ttHnBJ7H44FmG1CNd9MqDPI0xb3Wsz0c=w408-h271-k-no","rp real estate","4.1","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98801 00100",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=rp%20real%20estate&query_place_id=ChIJXTF2eu4XrjsRf9H_gwnv6wE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hk3goxNWYUH2MP0-Kp6QAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.27962&pitch=0&thumbfov=100","Santhosh Real Estate","3.6","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99004 89933",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Santhosh%20Real%20Estate&query_place_id=ChIJsyq3r4YXrjsRze-uZj-_-fk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wM5y_6Cem-O8iN6tycEl7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.2897&pitch=0&thumbfov=100","Youniverse Realty","4.2","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 90368 55109",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Youniverse%20Realty&query_place_id=ChIJ1Yg_zpE9rjsRKi2XyjZdzW4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-e3pTh4XtDwDlP-6eS-zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.70667&pitch=0&thumbfov=100","Maruthi Real Estate","4.5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97393 90012","srinivasthyagaraju@yahoo.co.in",,,,,"Bengaluru","http://maruthirealestate.com/","https://www.google.com/maps/search/?api=1&query=Maruthi%20Real%20Estate&query_place_id=ChIJi0hsfnM-rjsRyo8Kn-G1hkQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0RDhfsxWrRtwPlRAPnUATQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.41913&pitch=0&thumbfov=100","Chandana Real Estate Agency","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98800 92961",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Chandana%20Real%20Estate%20Agency&query_place_id=ChIJbZy_l3Q-rjsRUsWnBSoBZJo"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vjk1uSFd7NtSGu7nzPij-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.1396&pitch=0&thumbfov=100","One Click Properties","4.5","28",,,"https://www.facebook.com/OneClickPropertiesBangalore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 79962 12124","oneclickproperties.in@gmail.com",,,,,"Bengaluru","https://oneclickproperties.in/","https://www.google.com/maps/search/?api=1&query=One%20Click%20Properties&query_place_id=ChIJ7bZ4iw4XrjsRj2QFaxcJQ4w"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sm1Gc4nHvFM6Uqx_66solg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.67282&pitch=0&thumbfov=100","Lands & Homes India Private Limited","4.5","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Lands%20%26%20Homes%20India%20Private%20Limited&query_place_id=ChIJV12dOlIfrjsRwwgmdrof_ig"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hSZBw2vzxo6MIbI4p_Dtgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.568071&pitch=0&thumbfov=100","T S Real Estate","4","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 77600 94599",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=T%20S%20Real%20Estate&query_place_id=ChIJt-xpeNgXrjsRST_CEwkJcZc"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFp9JmGEDyPyA9ZKS-w_uN3De5sfGZjJYJzMFBSr21auw8Vn71PhUhvezpP2mH7S3Oy2_CD8ASD03cLAx9f3dqaV6yRAypbldCRr6bZB9MhvxLFVDYRSCSc0qNIwebuI0RXCDk=w408-h304-k-no","Charles Real Estate","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98455 96906",,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Charles%20Real%20Estate&query_place_id=ChIJox8lJv09rjsRznBtwFg4aA4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m7s7hJiNaqw3fmLxpMNQ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.61212&pitch=0&thumbfov=100","Real Door Enterprises Private Ltd","5","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 98863 28200","rohit@realdoorenterprises.com",,,,,"Bengaluru","https://www.realdoorenterprises.com/","https://www.google.com/maps/search/?api=1&query=Real%20Door%20Enterprises%20Private%20Ltd&query_place_id=ChIJq4PNtS4o3wYRWWE99XWpPHc"
