"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","facebooks/0","facebooks/1","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","linkedIns/4","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","tiktoks/0","twitters/0","twitters/1","phone","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","city","website","url"
"https://lh3.googleusercontent.com/p/AF1QipPFA8sHGMhQkIVEovZIYTmm459SpiMZBvxCqUnm=w426-h240-k-no","ApartmentsBangalore",,,,,,,,,,,,,,,,,,,,,"+91 99001 76699",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=ApartmentsBangalore&query_place_id=ChIJ9_16YsEXrjsRdQk_ht58y0s"
"https://lh3.googleusercontent.com/p/AF1QipNmQlxFN3146CZwdBjapfGjIiA8I_kfW2arM-uB=w408-h342-k-no","Awwal Realtor India Private Limited","4.3","67",,,,,,,,,,,,,,,,,,,"+91 98863 03404",,,,,,,"Bengaluru","http://www.awwalrealtorindia.com/","https://www.google.com/maps/search/?api=1&query=Awwal%20Realtor%20India%20Private%20Limited&query_place_id=ChIJueTIxwsVrjsRtytilNKDy6c"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e0S4Lx9RJDJLxz8ya0JM0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.1203&pitch=0&thumbfov=100","Sagar Real Estate Agency","4.4","8",,,,,,,,,,,,,,,,,,,"+91 99027 56786",,,,,,,"Bengaluru","https://sites.google.com/view/sagarrealestateagency","http://sites.google.com/view/sagarrealestateagency"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oms9Cs3tRzr_jP_K3ivYiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.78861&pitch=0&thumbfov=100","360 Realtors LLP","3.4","34","https://www.instagram.com/360realtors",,"https://www.facebook.com/360Realtors",,"https://www.linkedin.com/company/360-realtors-llp",,,,,"https://www.youtube.com/user/360RealtorsLLP","https://youtube.com/watch?v=8lcmi3GoFTI",,,,,,"https://twitter.com/360realtors",,,,,,,,,"Bengaluru","https://www.360realtors.com/","https://www.google.com/maps/search/?api=1&query=360%20Realtors%20LLP&query_place_id=ChIJx5YXu-oVrjsRuaqpLEhJ7qI"
"https://lh3.googleusercontent.com/p/AF1QipPwMpadtTVys2gPNFQe1XjhyQrciRKEeB5MfOlf=w631-h240-k-no","Jade Consultants","5","10",,,,,,,,,,,,,,,,,,,"+91 99805 44513",,,,,,,,"https://jadepropertyconsultants.com/","https://www.google.com/maps/search/?api=1&query=Jade%20Consultants&query_place_id=ChIJtZ203lWH-igRSUUoZVe4xIQ"
"https://lh3.googleusercontent.com/p/AF1QipOR6iEMCRIdTZbXB6xGgRiUN51llR5VQ4mJeX5S=w408-h306-k-no","La Casa Properties India Private Limited","5","9","https://www.instagram.com/lacasa_properties",,,,"https://www.linkedin.com/company/lacasa-official",,,,,,,,,,,,"https://x.com/OfficialLacasa",,"+91 98861 19119","srinivas@lacasainfra.com",,,,,,"Bengaluru","https://lacasainfra.com/","https://www.google.com/maps/search/?api=1&query=La%20Casa%20Properties%20India%20Private%20Limited&query_place_id=ChIJUZIpTgAVrjsRD_VnhthD5k8"
"https://lh3.googleusercontent.com/p/AF1QipMCH9XgaZZ6sC4affSs6hGlTcaipldwSue4HFkD=w408-h306-k-no","IP DXTR | Trademark, Patent, Design filing in India, Intellectual Property Advisors","5","2","https://www.instagram.com/ip_dxtr",,"https://www.facebook.com/share",,"https://www.linkedin.com/company/ipdxtr",,,,,"https://www.youtube.com/channel/UC29G_XZ83P9kJTFkD1TBfiw",,,,,,,"https://x.com/IpDxtr",,"+91 70225 24602","hello@ipdxtr.com",,,,,,"Bengaluru","https://www.ipdxtr.com/","https://www.google.com/maps/search/?api=1&query=IP%20DXTR%20%7C%20Trademark%2C%20Patent%2C%20Design%20filing%20in%20India%2C%20Intellectual%20Property%20Advisors&query_place_id=ChIJiQWKysoVrjsRj62wtyNVPLs"
"https://lh3.googleusercontent.com/p/AF1QipNRb0GBvy3sWAAbhX0IPXNH4G0OSXdwQelIAI6U=w408-h250-k-no","Indianhomes","4.8","8","https://www.instagram.com/_indian_homes__",,"https://www.facebook.com/profile.php?id=61552258199566",,"https://www.linkedin.com/in/indian-homes-331b70295",,,,,"https://www.youtube.com/channel/UCDKXcRSKj0tYB1k7HiLhFxQ",,,,,,,"https://twitter.com/HomesIndia78798",,"+91 80739 96099","info@indianhomes.co.in",,,,,,"Bengaluru","https://indianhomes.co.in/","https://www.google.com/maps/search/?api=1&query=Indianhomes&query_place_id=ChIJCzdRxExrrjsROepnNVgVkpI"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-pYOKOvnVtT4_5GX_xMBNu41hxb5oyRXO3EHSDY_ETwsMTWcdmcErttInSB1OhAqfBBssFJt6EOeSOWD8CBzgYk7HFLwUvZTGYYh6NsmS2pXnReSJTO9N8Drbq66xV-8bC5Fd=w426-h240-k-no","Ganesh real estate agency",,,,,,,,,,,,,,,,,,,,,"+91 97314 00346",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Ganesh%20real%20estate%20agency&query_place_id=ChIJ5-n7IwY9rjsRaOLh_6vcaPg"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DvLEJTDvbkrvxfXdK3gnBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.86018&pitch=0&thumbfov=100","Ashwini Legal Solutions",,,,,,,,,,,,,,,,,,,,,"+91 99001 47538",,,,,,,"Bengaluru","https://ashwinilegalsolutions.in/","https://www.google.com/maps/search/?api=1&query=Ashwini%20Legal%20Solutions&query_place_id=ChIJJ3U1EdsUrjsR8_Xef4wWdRo"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IM53goTQ0dsX8MFDIBXL5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.21152&pitch=0&thumbfov=100","Sri Balaji Associates",,,,,,,,,,,,,,,,,,,,,"+91 96111 23000",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Balaji%20Associates&query_place_id=ChIJQRs7oacXrjsRobrddZDNM3k"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PO1n6VoZIysfFpZfEQDsQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.29128&pitch=0&thumbfov=100","Padmarao Property Consultancy",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bangalore, Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Padmarao%20Property%20Consultancy&query_place_id=ChIJxc45aiwRrjsRNTUSf_M5nwc"
"https://lh3.googleusercontent.com/p/AF1QipPJcREkTeAgRm7mbCdWXdMTF5cVgYEBWJTRFUZY=w408-h306-k-no","House Key Realty","4.7","42",,,,,,,,,,,,,,,,,,,"+91 80503 12500","sales@housekeyrealty.in",,,,,,"Bengaluru","http://www.housekeyrealty.in/","https://www.google.com/maps/search/?api=1&query=House%20Key%20Realty&query_place_id=ChIJQRardsxtrjsRDbfdl77w8d0"
,"VG CONSULTING Real Estate Consultancy",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.vgconsulting.in/","https://www.google.com/maps/search/?api=1&query=VG%20CONSULTING%20Real%20Estate%20Consultancy&query_place_id=ChIJQ9NKeTo_rjsRbwvy8PULb_w"
"https://lh3.googleusercontent.com/p/AF1QipMsQYNz2ezZKXbODTaWFbOkmsnBK1ttlanvc7mC=w408-h306-k-no","Propsangam Enterprises LLP","5","1",,,,,,,,,,,,,,,,,,,"+91 99725 05044",,,,,,,"Bengaluru","https://www.facebook.com/profile.php?viewas=100000686899395&id=100085235298787","http://www.facebook.com/profile.php?viewas=100000686899395&id=100085235298787"
"https://lh3.googleusercontent.com/p/AF1QipNPccB97zMhAWTAazVgvWuLW0XIvxv96mJtdKi3=w408-h408-k-no","STANLEY REAL ESTATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=STANLEY%20REAL%20ESTATE&query_place_id=ChIJ6Z6ZP_oVrjsRn_pggKyCNH0"
"https://lh3.googleusercontent.com/p/AF1QipPp6y50-zNqAFirXOHiaifOwFqX0OteGZF9HjHG=w426-h240-k-no","i2e Retailing Private limited","5","5",,,,,,,,,,,,,,,,,,,"+91 80 4854 0505",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=i2e%20Retailing%20Private%20limited&query_place_id=ChIJCSZolr4UrjsRx-mbr3vZFQQ"
"https://lh3.googleusercontent.com/p/AF1QipPGlelTavboyg_Xg-wDeMotVxkHbnNN5_ZUq2pX=w408-h269-k-no","Bangalore Real Estate Brokers & Agents",,,"https://www.instagram.com/realtycorpbangalorerealestate",,"https://www.facebook.com/share.php",,"https://www.linkedin.com/in/realty-corp-93827a17b",,,,,,,,,,,,"https://twitter.com/RealtyCorp",,"+91 98860 25027","info@realtycorpindia.com",,,,,,"Bengaluru","http://www.realtycorpindia.com/","https://www.google.com/maps/search/?api=1&query=Bangalore%20Real%20Estate%20Brokers%20%26%20Agents&query_place_id=ChIJiRS6YP0XrjsRrLPsYqDNj0Y"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ygsMHIWCsGnJKmVAmEr7dA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.67708&pitch=0&thumbfov=100","Ghar Set Go","5","18",,,,,,,,,,,,,,,,,,,"+91 82964 23098",,,,,,,"Bengaluru","https://linktr.ee/GHARSETGO","http://linktr.ee/GHARSETGO"
,"Srinivas real estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Srinivas%20real%20estate&query_place_id=ChIJ4cHFQQAXrjsR4fzGtS9E2S0"
"https://lh3.googleusercontent.com/p/AF1QipMux_-Cufodtx0jcDQKf9BTXqs-jm8sLadcoDQM=w470-h240-k-no","Property Surf","5","4",,,,,,,,,,,,,,,,,,,"+91 98452 96123",,,,,,,"Bengaluru","http://propertysurf.in/","https://www.google.com/maps/search/?api=1&query=Property%20Surf&query_place_id=ChIJc3kPA00VrjsRndzLy_H9qUU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0l_Iq3Je99SgI1lpI11mrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.89035&pitch=0&thumbfov=100","Prime Properties 360°",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Prime%20Properties%20360%C2%B0&query_place_id=ChIJ1eHLo6AXrjsR6ElI7EIzubo"
"https://lh3.googleusercontent.com/p/AF1QipOjOl8pMCyxDWdsYdJYIOSmL0pNKnO3bG--eaH0=w408-h544-k-no","D Real Estate - Real Estate Agency","5","6",,,,,,,,,,,,,,,,,,,"+91 77606 95691",,,,,,,"Bengaluru","https://drealestate.co/","https://www.google.com/maps/search/?api=1&query=D%20Real%20Estate%20-%20Real%20Estate%20Agency&query_place_id=ChIJqdC4pIEVrjsRSIzCgYWvh-s"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W-1AeBWgAtkXoGOPuGIDVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.7069&pitch=0&thumbfov=100","Fouress enterprise",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Fouress%20enterprise&query_place_id=ChIJFXIKqxYVrjsRjRys3AWJzJc"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqf9mtLNJa9Qgv9pxuhRFcJMGu9zLokeP-p5v3yiGadewi474V5v4BFuQ9MjwIRIQg93zZs3-AzKc3TWmLKqJS1WNHxvT7MyAMk9VeRsnCHYvyr3NWs0uWA7vwfmCsK4VGYWt6Oeg=w408-h544-k-no","Access Realtors","4.8","25",,,,,,,,,,,,,,,,,,,"+91 96321 47091",,,,,,,"Bengaluru","http://accessrealtors.in/","https://www.google.com/maps/search/?api=1&query=Access%20Realtors&query_place_id=ChIJU4lDCvIVrjsRryJxFsIbALg"
"https://lh3.googleusercontent.com/p/AF1QipNTetvE_cYXoW_yeiBPQowfAuA5Ph33rI8NHYoW=w408-h310-k-no","Sreenidhi Enterprise","4.4","80",,,,,,,,,,,,,,,,,,,,"info@docseazy.com",,,,,,"Bengaluru","http://www.docseazy.com/","https://www.google.com/maps/search/?api=1&query=Sreenidhi%20Enterprise&query_place_id=ChIJ4ykNtVsUrjsRCd0QO-0_508"
,"Trustkey Realty Private Limited","5","18",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Trustkey%20Realty%20Private%20Limited&query_place_id=ChIJJVuVEgAVrjsRdH17gtYB_zE"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tWLV3trMTWieTX2rp_Y2rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.74378&pitch=0&thumbfov=100","AUM KARAN PROPERTY","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=AUM%20KARAN%20PROPERTY&query_place_id=ChIJP9ZYyLAVrjsRCwYtXPvVR54"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hvPTMXQ0b984czu63hzybw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.85335&pitch=0&thumbfov=100","ARSH Property Consultants",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=ARSH%20Property%20Consultants&query_place_id=ChIJP4yyt_FrrjsRCr4jE-fIros"
"https://lh3.googleusercontent.com/p/AF1QipOUkVC2qDU3sorkiUgS8dHpnEJEmB29PKbLsY8z=w408-h612-k-no","REAL ESTATE AGENT - BUY/RENT/SALE PROPERTIES",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://realestateagents.my.canva.site/","http://realestateagents.my.canva.site/"
"https://lh3.googleusercontent.com/p/AF1QipPa8xhyYzptzhWBUNaZx1cTU1X2zhY_5jS0oMgf=w408-h544-k-no","Noble Eden Bangalore","5","12","https://www.instagram.com/noble.eden",,"https://www.facebook.com/nobleeden.in",,"https://www.linkedin.com/company/28751171",,,,,,,,,,,,"https://x.com/nobleedenin",,,"info@nobleeden.com",,,,,,"Bengaluru","http://www.nobleeden.in/","https://www.google.com/maps/search/?api=1&query=Noble%20Eden%20Bangalore&query_place_id=ChIJPx-T9YUTrjsRHnvHDooEy7s"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gCfHvZbTeWNEVyWc0Xvfqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.78658&pitch=0&thumbfov=100","Propraga",,,"http://instagram.com/propragarealty",,"http://facebook.com/profile.php?id=100095106559486",,,,,,,"https://www.youtube.com/channel/UCZf2V9wi02ZVY0ULvnPlh3g",,,,,,,,,,"info@propraga.com",,,,,,"Bengaluru","https://propraga.com/","https://www.google.com/maps/search/?api=1&query=Propraga&query_place_id=ChIJDZ8rY_CCq4oRK7yJPtG5Z4Y"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DUW9F-iQVCW5sEemdyYYbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.19294&pitch=0&thumbfov=100","Broker Connect - professional Real Estate Brokers",,,,,,,,,,,,,,,,,,,,,"+91 81500 09959",,,,,,,"Bengaluru","https://brokerconnect.in/","https://www.google.com/maps/search/?api=1&query=Broker%20Connect%20-%20professional%20Real%20Estate%20Brokers&query_place_id=ChIJc-KFJIwXrjsRZRsnXqzgN6s"
"https://lh3.googleusercontent.com/p/AF1QipPkJWz_9NrMljlnsfZMIQ1CJMFpW-kO3aJAqEc7=w426-h240-k-no","Tenanted.in","4.7","71","https://www.instagram.com/tenanted_in",,"https://www.facebook.com/tenantedpms",,"https://in.linkedin.com/company/tenanted-in","https://www.linkedin.com/in/kalyan-cheedi","https://www.linkedin.com/in/skcaryan","https://www.linkedin.com/in/kiran-ms",,,,,,,,,"https://twitter.com/tenanted_in",,"+91 95133 55088","hello@tenanted.in",,,,,,"Bengaluru","https://tenanted.in/","https://www.google.com/maps/search/?api=1&query=Tenanted.in&query_place_id=ChIJ4Tgi-oMVrjsR5WHVbIGrLNQ"
"https://lh3.googleusercontent.com/p/AF1QipOtxXiLQL-pOKigxu5ln2BROxKL6SrvK8Mvp8go=w408-h544-k-no","PROPERTIES - Professional Realtor | Estate Agent | Real Estate Dealer | Real Estate Brokers | Property Consultant",,,,,,,,,,,,,,,,,,,,,"+91 62653 12524",,,,,,,"Bengaluru","https://propertiess.in/","https://www.google.com/maps/search/?api=1&query=PROPERTIES%20-%20Professional%20Realtor%20%7C%20Estate%20Agent%20%7C%20Real%20Estate%20Dealer%20%7C%20Real%20Estate%20Brokers%20%7C%20Property%20Consultant&query_place_id=ChIJAdQPjggXrjsRMWmmW5D9tNY"
"https://lh3.googleusercontent.com/p/AF1QipNKNnPP3oFYxq9NUc0wYhUBbTs0_RLvqT2QTGur=w408-h272-k-no","REAL ESTATE BROKER",,,,,,,,,,,,,,,,,,,,,"+91 95383 45550",,,,,,,"Bengaluru","https://realestatebrokers.in/","https://www.google.com/maps/search/?api=1&query=REAL%20ESTATE%20BROKER&query_place_id=ChIJ1x6Ur7MXrjsRPb2bPdkqXHM"
"https://lh3.googleusercontent.com/p/AF1QipPkUzYPQj2wqsi4-bgWHVWpisq0-B7fXLrgSBMs=w408-h352-k-no","Oceanus Group - Real Estate Builders & Construction Company","3.7","67","https://www.instagram.com/oceanus_group",,"https://www.facebook.com/OceanusGroup",,,,,,,"https://www.youtube.com/@OceanusGroup-nh6zz","https://www.youtube.com/watch?v=BOqX1KIsKh0",,,,,,,,"+91 99451 57780","marketing@oceanus.co.in","info@oceanus.co.in","joby@oceanus.co.in","ekmaccounts@oceanus.co.in","oceanusgrandeur@gmail.com","knrmktg@oceanus.co.in","Bengaluru","http://www.oceanus.co.in/","https://www.google.com/maps/search/?api=1&query=Oceanus%20Group%20-%20Real%20Estate%20Builders%20%26%20Construction%20Company&query_place_id=ChIJR7nVMJAUrjsRXO5m522Auj4"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lMBnIIXaJW9jVbW9-LAG5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.68323&pitch=0&thumbfov=100","Property Supermart - Kammanahalli",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://propertysupermart.in/","https://www.google.com/maps/search/?api=1&query=Property%20Supermart%20-%20Kammanahalli&query_place_id=ChIJ2YCaKbgXrjsRXKSUME4CS00"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqO2hl7e8ENL-eL5wEr17jv4UuspOmDIlzt_2JfW1RvuL5vMgdrnkUlpPSQBQhNdz7FOZ7k5zcLwPTOjlWhaep-3HJVoyTZkYu0MnsUCvaRqdnsiJ32MFGXB-txTxw09kY8QNduIbD4gaa_=w408-h725-k-no","1Squares","3.9","8",,,,,,,,,,,,,,,,,,,"+91 88674 60851",,,,,,,"Bengaluru","https://www.1squares.com/","https://www.google.com/maps/search/?api=1&query=1Squares&query_place_id=ChIJiROCJ8kVrjsRMhyUFwVRWbE"
"https://lh3.googleusercontent.com/p/AF1QipNWBw-deDDSkwKLup2jItk7Xa7UpW9yxtOB1SDa=w408-h544-k-no","Propmart Technologies Limited","4.1","121","https://www.instagram.com/propmart_technologies_ltd",,"https://www.facebook.com/Propmartpropertyconsultant",,"https://www.linkedin.com/company/propmart-technologies-ltd-","https://www.linkedin.com/in/naveen-nischal-588163110","https://www.linkedin.com/in/ritesh-negi-99735317","https://www.linkedin.com/in/abhishek-garg-67b38323","https://www.linkedin.com/in/ananya-ghosh-421a19112",,,,,,,,"https://x.com/propmarttl",,"+91 80 4455 9966","info@Propmart.com",,,,,,"Bengaluru","https://propmart.com/","https://www.google.com/maps/search/?api=1&query=Propmart%20Technologies%20Limited&query_place_id=ChIJC-Nt9qMWrjsRGS3XhnaqRTI"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I6uH0rKwp58Q_MiNb7Y4Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.77827&pitch=0&thumbfov=100","Y-AXIS Ventures - Real Estate",,,"https://www.instagram.com/yaxisventures",,"https://www.facebook.com/profile.php?id=61582466783572",,,,,,,,,,,,,,"https://x.com/yaxisventures",,,"sales@yaxisventures.in","nizam@yaxisventures.in","rahmaan@yaxisventures.in",,,,"Bengaluru","https://yaxisventures.in/","https://www.google.com/maps/search/?api=1&query=Y-AXIS%20Ventures%20-%20Real%20Estate&query_place_id=ChIJLxJ0jF2bGq0RLqveqHKoj0o"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hgFaUWUMRFXM2AT1rZJszA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.30382&pitch=0&thumbfov=100","BROTHER’S H & E CONSULTANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Guddahalli",,"https://www.google.com/maps/search/?api=1&query=BROTHER%E2%80%99S%20H%20%26%20E%20CONSULTANT&query_place_id=ChIJIyDHYAAjrjsRVzBS-8iCFzg"
"https://lh3.googleusercontent.com/p/AF1QipM3fayaElQcoCG-tCWqTsdEO1rbDafaVRhy6JaK=w408-h544-k-no","Rudraa Ventures llp",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Rudraa%20Ventures%20llp&query_place_id=ChIJkVnnBIYZrjsRoYxKlSGUoV0"
"https://lh3.googleusercontent.com/p/AF1QipPp1ObzFINCAOkmf9Puz2JHZ8GOQ4UUjRaB9WJR=w408-h393-k-no","RIGHT KEYS REALTY - Property Consultant","4.1","14",,,,,,,,,,,,,,,,,,,"+91 93640 08433",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=RIGHT%20KEYS%20REALTY%20-%20Property%20Consultant&query_place_id=ChIJz1LHAU0VrjsR12dSW2Kj2k4"
"https://lh3.googleusercontent.com/p/AF1QipNXsvsimn4b5_35L2pnSNMRPQUZJzll_bGwkJr2=w408-h725-k-no","MW Real Estate, Bengaluru",,,,,,,,,,,,,,,,,,,,,"+91 80509 41318",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=MW%20Real%20Estate%2C%20Bengaluru&query_place_id=ChIJg9eBhcA9rjsRY3xtTmtvCQ8"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mxmd76eHDLlUDJlts134CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.6454296&pitch=0&thumbfov=100","Nexthouse Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Nexthouse%20Real%20Estate&query_place_id=ChIJha08ZlMXrjsRmnuk4A05-hw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rNWXqR3eolbH15Vi0FP6Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.26602&pitch=0&thumbfov=100","6 Sigma Property Consultant",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=6%20Sigma%20Property%20Consultant&query_place_id=ChIJJ1sS5DYXrjsRFdrpqKyqFRg"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dRcBkQ9aV-zVFrpG74u00g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.53528&pitch=0&thumbfov=100","Common Bricks",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.commonbricks.in/","https://www.google.com/maps/search/?api=1&query=Common%20Bricks&query_place_id=ChIJBfR5or0XrjsRyTZEMdZW9NU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5hY9wpZ6DSU7jJ3mkski-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.24487&pitch=0&thumbfov=100","Shrisee Realty",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru, Byatarayanapura CMC and OG Part","https://shrisee.com/","https://www.google.com/maps/search/?api=1&query=Shrisee%20Realty&query_place_id=ChIJazE32zkZrjsRPxudoNH0tQc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OMgSGgqbH-Pymlhai07Nzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.14988&pitch=0&thumbfov=100","Shivam Consultants",,,,,,,,,,,,,,,,,,,,,"+91 80 2361 2140",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Shivam%20Consultants&query_place_id=ChIJ_____0ZsrjsRX_3Xq_qmdcM"
"https://lh3.googleusercontent.com/p/AF1QipNqJkPCPOXgbgRUZ3dExRZnJ6PL2S8OCdYUffNZ=w408-h319-k-no","Sri Properties","5","6",,,,,,,,,,,,,,,,,,,"+91 63663 83433",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Sri%20Properties&query_place_id=ChIJS1hiadsVrjsRxdxBZE3gsEs"
"https://lh3.googleusercontent.com/p/AF1QipNTaquJ-8QyrwrMNTKQpInnd2LbDeYzFkqX2aGx=w408-h544-k-no","PROP HUNTERS","4.3","39",,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=PROP%20HUNTERS&query_place_id=ChIJu1vqKrkVrjsRujVQsFdWxTE"
"https://lh3.googleusercontent.com/p/AF1QipMljauYi2jZeWW7zOSRbTh2s4W4NZGnX4H9OHIZ=w408-h408-k-no","Connect Rentalwala Management Services LLP","4.9","8",,,,,,,,,,,,,,,,,,,"+91 88843 66234",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Connect%20Rentalwala%20Management%20Services%20LLP&query_place_id=ChIJn5khpi4VrjsRY74rISnoIbQ"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLjY2fm-Q6vSQwiTPhAdKyzvsJ85i2xPT7_7Iit25KiqJmGUKgFWPhoWrDTU1H-WsEdtv4jM1o7TQh3mchGAsjs7xD39D82GQCOkdKqTGfaeWNMdCGo8MAze9vhGEg98gb38WTlit9xFw=w408-h306-k-no","RentProp's Property Management","4.8","42",,,,,,,,,,,,,,,,,,,"+91 82969 47046",,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=RentProp's%20Property%20Management&query_place_id=ChIJwVlXTZIVrjsRhrLQh1Klp5k"
"https://lh3.googleusercontent.com/p/AF1QipOVweQnu4gehNRD6_4RtfFhJAHBudmfk7l4A1td=w408-h512-k-no","Classic Properties Real Estate LLC",,,"https://www.instagram.com/classicpropertiesdxb",,"https://www.facebook.com/classicpropertiesdubai",,"https://linkedin.com/company/classic-properties-real-estate-llc",,,,,"https://www.youtube.com/@classicpropertiesdxb",,,,,,"https://www.tiktok.com/@classicpropertiesdxb","https://x.com/ClassicGroupDXB",,,"info@classicproperties.ae",,,,,,"Bengaluru","https://classicproperties.ae/","https://www.google.com/maps/search/?api=1&query=Classic%20Properties%20Real%20Estate%20LLC&query_place_id=ChIJM0sHLwAVrjsRJm09XGLfQm8"
