"id","url","name","posted_date","amenities","price","price_per_sq_ft","currency","description","seo_description","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark","location","owner_name","company_name","carpet_area","land_area_unit","balconies","bathrooms","facing","floors","city_name","bedrooms","address","covered_area","carp_area_unit","cov_area_unit","operating_since","image_url"
"80982855","4-BHK-3000-Sq-ft-Multistorey-Apartment-FOR-Rent-Hebbal-in-Bangalore&id=4d423830393832383535","4BHK Multistorey Apartment for Rent in Hebbal","2025-09-08T23:45:28.000Z",,"170000","57","₹","Premium Flat for Rent in North Bangalore. Discover upscale urban living in one of North Bangalores most well appointed residences. This spacious home boasts a contemporary design with thoughtfully planned interiors and comes fully equipped with luxury amenities including Clubhouse, gym, swimming pool, landscaped gardens, and childrens play area, security with CCTV surveillance, Convenient access to top schools, hospitals, malls, and tech hubs like Manyata Tech Park. Excellent connectivity via Outer Ring Road and Hebbal junction. Perfect for families seeking comfort and refined lifestyle.","You can explore this 4 BHK flat on rent in Hebbal Bangalore. The flat is available for rent at a competitive amount of ₹1.7 Lac. Here you can enjoy world class facilities like 3 Bed, 3 AC and 4 Wardrobe. The apartment is near to hebbal bellary road. The flat is located on the 4th floor which includes 5 bathrooms, 3 balcony, and covers a carpet area of 3000 sqft.",,"19201|Brigade Opus","19202|Young Scholars Academy","19202|Ses High School","19203|Icon Hospital","19203|Ehaa Hospital","19210|Kanaka Nagar Bus Stop","19210|Bangalore Baptist Hospital",,,"Hebbal Bellary Road","13.0349961,77.5981732","Suhail Suhail","BEEZ","3000",,"3","5","East","14","Bangalore","4","Bangalore, Karnataka","3000",,"12800",,
"80776267","2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-Kalyan-Nagar-in-Bangalore&id=4d423830373736323637","2BHK Multistorey Apartment for Rent in Jal Vayu Vihar at Kalyan Nagar","2025-09-08T23:45:28.000Z","Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Visitor Parking","30000","40","₹","its a 1.5bhk fully renovated flat , east facing in a defence society","If you are searching a 2 BHK apartment for rent in Kalyan Nagar, check out this amazing rental flat. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹30,000. The apartment is near to jal vayu vihar. The flat is on the 1st floor and includes 1 bathrooms, 1 balcony with a carpet area of 650 sqft.",,"19201|Raj Arcade","19201|Splendid Plaza - Kalyan Nagar","19202|Royale Concode Intrnational Chool","19202|St. Johns International School","19203|Ovum Hospitals","19203|Amrik Nethralaya","19210|Kalyananagara Bus Stand Bus Stop",,,"Jal Vayu Vihar","13.027435,77.640075","Nasir",,"650",,"1","1","East","2","Bangalore","2","Bangalore, Karnataka","750",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Aug/04/Photo_h180_w240/80776267_4_1754291818091-058_180_240.jpg"
"81262147","1-BHK-595-Sq-ft-Multistorey-Apartment-FOR-Rent-Bannerghatta-in-Bangalore&id=4d423831323632313437","1BHK Multistorey Apartment for Rent in House Of Hiranandani Bannerghatta at Bannerughatta","2025-09-07T09:12:21.000Z","Visitor Parking","40000","67","₹","queengate Hiranandani gated community with all the facilities","Find 1 BHK flat for rent in Bannerghatta Bangalore. This 1 BHK flat is available at the reasonable rent amount of ₹40,000. The flat is situated near near akshay nagar opposite to shell petrol pump. The apartment is on the 21st floor, has a carpet area of 416 sqft with 1 bathrooms and 1 balcony.",,"19201|KFC","19201|Satyam Sanitation","19202|Sarala Birla Academy","19202|Oxrist University","19203|Medax Hospitals Vijayashree Hospitals",,,,,"near akshay nagar opposite to Shell petrol pump","12.8132776,77.58052839","Tina Patil","Tina Facility Management & Property Consultant","416",,"1","1","West","27","Bangalore","1","Bangalore, Karnataka","595",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/07/Photo_h180_w240/81262147_1_1757236370104-6392_180_240.jpg"
"79732769","2-BHK-1007-Sq-ft-Multistorey-Apartment-FOR-Rent-Panathur-in-Bangalore&id=4d423739373332373639","2BHK Multistorey Apartment for Rent in Sobha Dream Acres at Panathur","2025-09-09T23:45:26.000Z","Jogging and Strolling Track,Visitor Parking","47000","47","₹","Fully furnished 2 BHK flat available for rent from 1st August in Sobha Dream Acres. Tastefully designed with IKEAstyle furnishings, this apartment offers modern comfort and convenience. Located in a premium gated community with topclass amenities. Ideal for families or working professionals. Ready to move in. For more details or to schedule a visit, please contact directly.Let me know if youd like a version emphasizing amenities or pricing.","You can explore this 2 BHK flat on rent in Panathur Bangalore. ₹47,000 is the monthly rent of this 2 BHK flat. The papular landmark are panathur, marathahalli, bellandur, varthur, orr, ecospace, etv.. The apartment is on the 10th floor, has a carpet area of 756 sqft with 2 bathrooms and 1 balcony. There is also facility of 1 Covered parking.",,"19201|Vaswani","19202|Orchids The International School","19202|New Horizon Gurukul","19210|Belandur Road Railway Station",,,,,,"Panathur, Marathahalli, Bellandur, Varthur, ORR, Ecospace, ETV.","12.93555355,77.70595213","Ecstatic Roofs","Ecstatic Roofs","756",,"1","2","South - East","14","Bangalore","2","Bangalore, Karnataka","1007",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jul/20/Photo_h180_w240/79732769_1_1752923411831-794_180_240.jpg"
"81297555","2-BHK-1243-Sq-ft-Multistorey-Apartment-FOR-Rent-Iblur-Village-in-Bangalore&id=4d423831323937353535","2BHK Multistorey Apartment for Rent in Corporate Leisure at Ibbaluru","2025-09-09T11:27:57.000Z","Jogging and Strolling Track","50000","40","₹","A clubhouse, wellequipped gym, swimming pools, and childrens play areasWideranging sports and fitness facilities such as an amphitheatre, jogging and cycling tracks, and even a library Campus services that include grocery and vegetable shops, medical services, prenursery schools, beauty parlors, dancemusic and yoga classes, drycleaning, laundry, tuition centers, and even a CA serviceall within the community","Find 2 BHK flat for rent in Iblur Village Bangalore. The apartment is available at an affordable rental price of ₹50,000. The residents of the flat have access to additional facilities such as 2 Wardrobe. The flat is situated near diagonally opposite to manipal hospital and microsoft building. Located on the 9th floor, the flat has 2 bathrooms, 1 balcony in carpet area of 870 sqft. 1 Covered parking space is also available.",,"19201|Agr Plaza",,,,,,,,,"Diagonally Opposite to Manipal Hospital and Microsoft Building","12.9259967,77.65944156","Reshu Choudhary(Reshu and Realty","Reshu Choudhary(Reshu and Realty","870",,"1","2",,"10","Bangalore","2","Bangalore, Karnataka","1243",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/09/Photo_h180_w240/81297555_5_hatsAppImage20250909at16.50.471_180_240.jpeg"
"79987625","2-BHK-1118-Sq-ft-Multistorey-Apartment-FOR-Rent-Hennur-Main-Road-in-Bangalore&id=4d423739393837363235","2BHK Multistorey Apartment for Rent in Plama Heights at Hennur Main Road","2025-09-09T14:16:44.000Z","Jogging and Strolling Track","36000","32","₹","2bhk beautiful gated community flat for rent located in a posh location close proximity to Manyata Tech Park, ITC Infotech, RMZ infinity, schools,","2 BHK apartment is available on rent in Hennur Main Road Bangalore right away. You can get this flat at monthly rent of ₹36,000. next to  hennur dmart is the prime landmark near the flat.",,"19202|St Paul","19202|Inspire Public School","19203|K C Raju Multispeciality Hospital","19203|Vinay Nursing Home",,,,,,"next to  hennur dmart","13.01251945,77.6257917","Rajendran","Convergence Realty Solutions.",,,"1","2","South","13","Bangalore","2","Bangalore, Karnataka","1118",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jun/13/Photo_h180_w240/79987625_4_PropertyImage843-0075729448331_180_240.jpg"
"81291205","3-BHK-3761-Sq-ft-Multistorey-Apartment-FOR-Rent-Sadashiva-Nagar-in-Bangalore&id=4d423831323931323035","3BHK Multistorey Apartment for Rent in Hiro Towers at Sadashiva Nagar","2025-09-09T07:45:33.000Z",,"250000","66","₹","Experience luxury living in the heart of Sadashivnagar with this spacious 3BHK semifurnished apartment. Spread across 3,800 sq.ft., it features three airy balconies, a serene puja room, a separate maids room, and two car parks. Designed for elegance and comfort, this home combines modern fittings with peaceful surroundings. Rent is 2.50 lakhs plus maintenance. Perfect for families seeking exclusivity and convenience.","If you are searching a 3 BHK apartment for rent in Sadashiva Nagar, check out this amazing rental flat. The 3 BHK apartment is available at a reasonable rent of ?2.5 Lac. Some premium add-on facilities bundled with the flat are 4 Wardrobe, 4 Bed, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The nearby landmarks are prime sadashivnagar elite, green, peaceful, wellconnected enclave. 2 Covered parking space is also available.",,"19202|Nagasena Vidyalaya","19202|Stella Maris Convent","19203|Chirayu Hospital","19203|Elite Global Hospital",,,,,,"Prime Sadashivnagar elite, green, peaceful, wellconnected enclave","13.00780238,77.5810845","Avin Avin PR",,,,"3","4","North","12","Bangalore","3","Bangalore, Karnataka","3761",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/09/Photo_h180_w240/81291205_14_hatsAppImage20250909at2.24.59PM13_180_240.jpeg"
"80851067","4-BHK-3200-Sq-ft-Multistorey-Apartment-FOR-Rent-Yeswanthpur-in-Bangalore&id=4d423830383531303637","4BHK Multistorey Apartment for Rent in Cardinal One at Yeswanthpur","2025-09-10T01:30:32.000Z","Jogging and Strolling Track,Visitor Parking","175000","55","₹","this is 4bhk semi furnished and good ventilation with servant room","A beautiful 4 BHK flat is available for rent in Yeswanthpur. The multistorey apartment is available at rent of ₹1.8 Lac. The nearby landmarks are gorguntepalya metro. The flat is on the 3rd floor and includes 5 bathrooms, 1 balcony with a carpet area of 2700 sqft. 2 Covered parking facility are also available.",,"19201|A One Super Market","19201|ICT Service Management Solutions Private Limited","19202|New Carmel English School","19202|Elite Public School","19203|People Tree Hospital","19203|Mysore Hospital","19210|Yeshwanthpur Railway Station","19210|Yeshwanthpura Bus Stop",,"Gorguntepalya metro","13.027758,77.5454695","JS REALTY","J S Realty","2700",,"1","5","East","30","Bangalore","4","Bangalore, Karnataka","3200",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Aug/31/Photo_h180_w240/80851067_1_1756640482160-2822_180_240.jpg"
"81315379","3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Rent-whitefield-in-Bangalore&id=4d423831333135333739","3BHK Multistorey Apartment for Rent in Prestige Palms at Whitefield","2025-09-10T12:56:33.000Z","Jogging and Strolling Track,Service/Goods Lift","56000","33","₹","spacious unit in ground floor of well maintained society, opennfor family, well lit rooms","If you are searching a 3 BHK apartment for rent in whitefield, check out this amazing rental flat. Available at a rental price of ?56,000, this 3 BHK flat is worth considering. kagadaspura is the prime landmark near the flat.",,"19201|Carclo Technical Plastics Pvt","19201|Mind Comp Tech Park","19202|Sve Techno School","19202|Glentree Academy","19203|Aster CMI Hospital","19203|Aster Whitefield Hospital","19210|Hope Farm Circle Bus Stop","19210|Varthuru Police Station Bus Stop",,"kagadaspura","12.9680475,77.739097","Suman","Nandu Estates","1200",,"2","3","North","4","Bangalore","3","Bangalore, Karnataka","1700",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/10/Photo_h180_w240/81315379_7_hatsAppImage20240624at9.49.51PM_180_240.jpeg"
"81293673","3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-whitefield-in-Bangalore&id=4d423831323933363733","3BHK Multistorey Apartment for Rent in Total Environment Pursuit of a Radical Rhapsody at Whitefield","2025-09-09T09:29:36.000Z","Jogging and Strolling Track","135000","90","₹","Located on the top floor, this elegant apartment offers a breathtaking panoramic lake view.Fully airConditioned 3 bedrooms with attached bathrooms for ultimate comfort Large private garden area ideal for relaxation and family gatherings 2 covered car parking spaces included for convenience Access to premium amenities Childrens play area, gym, party hall,For more details or to schedule a site visit, please contact johnRef no rro bgl 453687Marketing by mr. John solomon j","A beautiful 3 BHK flat is available for rent in whitefield. The apartment is available at an affordable rental price of ₹1.4 Lac. Located on the 8th floor, the flat has 3 bathrooms, 2 balcony in carpet area of 2700 sqft. There is also facility of 1 Covered parking.",,"19201|KIADB Export Promotion Industrial Area","19201|Fitness Furniture","19202|Whitefield Global School","19202|Sve Techno School","19203|Aster Whitefield Hospital","19203|Sri Sathya Sai Super Speciality Hospital","19210|Hope Farm Circle Bus Stop","19210|Hope Farm Circle Bus Stop",,,"12.9680475,77.739097","Hanu Reddy Realty Bangalore BGLR","Hanu Reddy Realty India Pvt. Ltd.","2700",,"2","3",,"33","Bangalore","3","Bangalore, Karnataka","1500",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/09/Photo_h180_w240/81293673_3_hatsAppImage20250909at12.13.34PM_180_240.jpeg"
"58110723","3-BHK-1915-Sq-ft-Multistorey-Apartment-FOR-Rent-Bannerghatta-Main-Road-in-Bangalore&id=4d423538313130373233","3BHK Multistorey Apartment for Rent in Mantri Elite at Bannerghatta Main Road","2025-09-05T15:24:25.000Z",,"65000","34","₹","Spacious luxury 3 BHK flat, covered area 1915 sqft with modular kitchen and chimney, excellent interiors like wardrobes and electrical fittings, apartment complex has got 24 hrs water, 24 hour backup, security and car parking. Amenities like, pool, gym, health club, table tennis, billiards etc nearby reputed schools and colleges, supermarket, ATM facility, hospitals, auto stand and frequent bus facility. Rent is inclusive of maintenance charges.","You can explore this 3 BHK flat on rent in Bannerghatta Main Road Bangalore. You can get this flat at monthly rent of ₹65,000. Get access to smart facilities such as 3 Wardrobe simply by choosing this flat for rent. The papular landmark are close to shoppers stop and opposite brand factory. The property includes 1 Covered parking.",,"19201|IBC Knowledge Park","19201|Billekahalli Industrial Area","19202|Amc Engineering College","19202|Royal English High School","19203|Fortis Hospital, Bannerghatta Main","19203|Apollo Sugar Clinics & Hospital | Best Endocrinologiest","19210|Upcoming Pink Line: Gottigere (Kalena Agrahara) ? Nagawara",,,"Close to shoppers stop and opposite brand factory","12.87052719,77.59332459","Chandra Shekar","Yewtree Properties",,,"3","3","East","11","Bangalore","3","Bangalore, Karnataka","1915",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2022/Jan/29/Photo_h180_w240/58110723_13_PropertyImage301-4964381634707_180_240.jpg"
"81014513","3-BHK-1681-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Nimbekaipura-in-Bangalore&id=4d423831303134353133","3BHK Builder Floor Apartment for Rent in Nimbekaipura","2025-09-08T23:43:12.000Z",,"32000","19","₹","A spacious and well-designed 3 BHK builder floor apartment is available for rent in Nimbekaipura, Bangalore. The property is ideally located near the airport, Whitefield, and within walking distance to the highway, making it a highly convenient choice for families and professionals.::::Property Specifications::::::This builder floor spans a super built-up area of 1681 sq. ft. with a carpet area of 1350 sq. ft. The apartment is thoughtfully planned with 3 bedrooms, 2 bathrooms, 2 balconies, and a kitchen. It is semi-furnished and features a modular kitchen fitted with a chimney along with ceramic tile flooring for durability and easy maintenance. The property is east-facing, ensuring good sunlight and ventilation throughout the day.::::Facilities::::::The apartment offers 1 covered and 2 open parking spaces, 24x7 water supply (borewell and corporation), and reliable electricity with rare power cuts. Additional amenities include wardrobes, storage, and essential fittings for a comfortable lifestyle.::::Locality::::::Situated in Nimbekaipura, this property is well-connected to major hubs like Whitefield and Bangalore Airport, while also being close to the highway for excellent accessibility. The locality is peaceful yet strategically positioned for easy commuting, with schools, hospitals, and shopping centers nearby.This property is best suited for families and working professionals looking for a spacious, well-maintained home in a prime location with excellent connectivity.","If you are planning to rent a flat, you can consider this  3 BHK flat situated in the prime location of Nimbekaipura. The rent of the 3 BHK flat is ₹32,000. Some premium add-on facilities bundled with the flat are Gas Connection. The flat is located near near to airport, whitefield, walkable distance to highway. The apartment is on the 1st floor, has a carpet area of 1350 sqft with 2 bathrooms and 2 balcony. The property includes 1 Covered, 2 Open parking. Do not pay any brokerage fee for this 3 BHK rental flat since the property ad is posted by the flat owner.",,,,,,,,,,,"Near to Airport, Whitefield, walkable distance to Highway","13.05730005,77.75434747","Tarun",,"1350",,"2","2","East","4","Bangalore","3","Bangalore, Karnataka","1681",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Aug/20/Photo_h180_w240/81014513_2_hatsAppImage20250820at22.53.18_180_240.jpeg"
"57310931","2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Rent-Sarjapur-Road-in-Bangalore&id=4d423537333130393331","2BHK Multistorey Apartment for Rent in SJR Blue Waters at Sarjapur Road","2025-09-09T16:23:36.000Z","Jogging and Strolling Track","50000","42","₹","Spacious 2 BHK apartment semi furnished off Sarjapur road, with modular kitchen, wardrobes, electrical fittings including geyser, covered car park on 3rd floor facing swimming pool. SJR bluewaters is a gated apartment community with swimming pool, club house, children play area, jogging track etc very close to VIBGYOR school.","A beautiful 2 BHK flat is available for rent in Sarjapur Road. Available at a rental price of ₹50,000, this 2 BHK flat is worth considering. Some added-on facilities available with the flat are 2 Wardrobe. The apartment is near to close to sarjapur road, hosa road, electronics city and vibgyor school. This 2 BHK apartment ad is listed by the owner, so there is no brokerage fee.",,"19202|St Jeromes PU and Degree College","19202|St.Johns Medical College","19203|Columbia Asia Hospital Sarjapur Road",,,,,,,"Close to Sarjapur Road, Hosa Road, Electronics City and VIBGYOR school","12.91235,77.680996","Balasubramanya CJ",,,,"2","2","East","14","Bangalore","2","Bangalore, Karnataka","1200",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2021/Oct/27/Photo_h180_w240/57310931_13_PropertyImage289-43869267887226_180_240.jpg"
"72553617","1-BHK-511-Sq-ft-Multistorey-Apartment-FOR-Rent-Hoskote-in-Bangalore&id=4d423732353533363137","1BHK Multistorey Apartment for Rent in Artha Neo Midas at Hoskote","2025-09-09T08:03:54.000Z","Jogging and Strolling Track","6000","12","₹",,"1 BHK flat is available for rent in Hoskote immediately. The 1 BHK apartment is available at a reasonable rent of ₹6,000. The apartment is near to medrich pharma. Located on the 1st floor, the flat comprises 1 bathrooms, 1 balcony, and has a carpet area of 480 sqft. There are no brokerage fees on this 1 BHK multistorey apartment.",,"19201|PRPS ELEVATORS","19201|Pro Nature Organic Foods Pvt Ltd","19202|Shanthiniketan Public School","19202|Global Residential School","19203|Kempanna Hospital","19203|Siliconcity Hospital","19210|Hosakote Bus Stop","19210|Hoskote Bus Stand Bus Stop",,"Medrich pharma","13.0689366,77.7968211","Sushil Kulkarni",,"480",,"1","1","West","4","Bangalore","1","Bangalore, Karnataka","511",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Apr/29/Photo_h180_w240/72553617_1_PropertyImage680-5444890922047_180_240.jpg"
"79676481","2-BHK-740-Sq-ft-Multistorey-Apartment-FOR-Rent-Huvinayakanahalli-in-Bangalore&id=4d423739363736343831","2BHK Multistorey Apartment for Rent in Jasper and Iridium at Brigade EL Dorado at Huvinayakanahalli","2025-09-09T21:31:23.000Z","Jogging and Strolling Track","30000","41","₹","Multistorey apartment is available for rent. It is a good location property. Please contact for more details.","Find 2 BHK flat for rent in Huvinayakanahalli Bangalore. You can get this flat at monthly rent of 30,000. The papular landmark are near aerospace. There is also facility of 1 Covered parking. This 2 BHK rental flat comes with no brokerage fees.",,,,,,,,,,,"Near Aerospace","13.153563,77.68604","Raghu",,,,"1","2","East","18","Bangalore","2","Bangalore, Karnataka","740",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/May/24/Photo_h180_w240/79676481_1_1748058371752_180_240.jpg"
"63059903","3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Rent-Old-Madras-Road-in-Bangalore&id=4d423633303539393033","3BHK Multistorey Apartment for Rent in Brigade Buena Vista at Old Madras Road","2025-09-09T21:31:12.000Z","Jogging and Strolling Track","50000","30","₹","Situated in a prime location with proximity to all the civic amenities, this beautiful and fully furnished 3BHK flat in Brigade Buena Vista, Old Madras Road, Bangalore is up for rent. High end social and physical infrastructure make  Old Madras Road one of the upscale locations of the city, hence renting a residence here will be a great decision. So, hurry up and grab the deal!!!::::::Property Specifications::::::Measuring a carpet area of 1510 sqft, this flat is smartly designed to welcome fresh air and sunlight, thus promising a wonderful atmosphere. Perfectly positioned on the 13th floor of a 22 storeyed high rise building, this east facing flat is crafted in accordance with Vaastu guidelines for the well being of the residents. ::::::Generously designed, this flat comprises 3 bedrooms, living cum dining room, modular kitchen with utility area, 2 bathrooms and 1 balcony. Furthermore, high quality vitrified tiles have been used for the flooring which is easy to maintain and long lasting. The modular kitchen is well appointed with a cooking countertop, sink, cabinets and piped gas connection to ensure convenient cooking to the homemaker. ::::::Offering views of the main road and other apartments, the balcony linked with the living room is perfect for enjoying your cup of tea or coffee. Both the bathrooms are western fashioned of which one is attached to the bedroom while one is available for common use. Additionally, geysers are available in these bathrooms for uninterrupted hot water supply. ::::::Facilities::::::To ensure more convenience for the residents, badminton court, basketball court, football cricket ground, indoor snooker, one covered parking space, water supply, power backup, lift, rain water harvesting, club house, swimming pool, gymnasium, water storage, visitor parking, intercom facility, waste disposal, flower gardens and kids play area are available.::::::Locality::::::Old Madras Road houses many banks, ATMs, shopping malls, religious places like churches, temples, and restaurants. Famous schools like SB International School, Sri Chaitanya Techno School, and St. Teresa School are reachable within 20 minutes. Major medical health care centers like CV Raman General Hospital, ESI Hospital, and Abhayastra Multispeciality Hospital are present within 5km for medical assistance. The popular Gopalan Signature Mall, Phoenix Marketcity, and Inorbit Mall are easily accessible for shopping and entertainment. The upcoming metro connectivity to Whitefield from Baiyyappanahalli will provide excellent connectivity to the major IT Parks of Bengaluru.","Part of Brigade Buena Vista, this flat is charming with decent interiors and is available on rent. Don't delay in choosing this flat available at the reasonable rent amount of Rs 50,000/-. The tenant also has to pay a booking amount of Rs 300000/-. We have some choices in term of preferred tenants to let out the flat and the tenants preferred are Bachelors/Family. The flat is well-designed and comes furnished, with a unique appeal. Owing to continuous demand, the flat is immediately available for rent.",,"19201|JK Tyre Steel Wheels","19203|Ashraya Upachar",,,,,,,,"Near Budigere cross","12.98691162,77.64796731","vinod",,"1510",,"1","2","East","22","Bangalore","3","Bangalore, Karnataka","1650",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2022/Sep/11/Photo_h180_w240/63059903_13_hatsAppImage2022-09-11at1.04.57PM(1)_180_240.jpeg"
"61547519","2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Rent-Byrasandra-in-Bangalore&id=4d423631353437353139","2BHK Multistorey Apartment for Rent in Sreeja Tanishq at Byrasandra CV Raman Nagar","2025-09-09T15:03:45.000Z",,"31000","28","₹",,"2 BHK flat is available for rent in Byrasandra immediately. You can get this flat at monthly rent of ₹31,000. Some added-on facilities available with the flat are 2 Wardrobe. There is also facility of 1 Covered parking. The brokerage amount of the 2 BHK apartment is zero.",,"19210|L R Bande Bus Stop",,,,,,,,,,"12.98099271,77.66697131","Partha",,,,"2","2",,"5","Bangalore","2","Bangalore, Karnataka","1100",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2022/Jun/10/Photo_h180_w240/61547519_3_hatsApp_Image_2022-06-10_at_8.53.06_PM_(1)[1]_180_240.jpeg"
"74927801","3-BHK-1645-Sq-ft-Multistorey-Apartment-FOR-Rent-Hebbal-in-Bangalore&id=4d423734393237383031","3BHK Multistorey Apartment for Rent in  L&T Raintree Boulevard at Hebbal","2025-09-08T23:45:27.000Z","Bar/Lounge","69000","42","₹","The residential enclave LT Raintree Boulevard Phase 3 features the very best in LT Realtys luxury living segment. The project offers spacious Apartments with luxurious features.Beautiful landscapes all around LT Raintree Boulevard make it more special  Elite.The builder is guaranteed to bring a quality living experience to the community of Hebbal, Bellary Road, North Bangalore with brilliant architecture and equivalent lifestyle in LT Raintree Boulevard.","A beautiful 3 BHK flat is available for rent in Hebbal. The flat is available for rent at a competitive amount of ₹69,000. The apartment is located near near mall of asia. The flat is on the 4th floor and includes 3 bathrooms, 2 balcony with a carpet area of 986 sqft. You will also find 1 Covered parking facility.",,"19201|Brigade Opus","19202|Kidzee","19202|Bachpan","19203|Ehaa Hospital","19203|Bangalore Baptist Hospital","19210|Bhuvaneshwari Bus Stop","19210|Bangalore Baptist Hospital",,,"Near Mall of Asia","13.0349961,77.5981732","Prasanna Patil","S2 Milkyway Links","986",,"2","3","East","15","Bangalore","3","Bangalore, Karnataka","1645",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Mar/22/Photo_h180_w240/74927801_9_PropertyImage866-9253663846522_180_240.jpg"
"69873687","4-BHK-5924-Sq-ft-Multistorey-Apartment-FOR-Rent-whitefield-in-Bangalore&id=4d423639383733363837","4BHK Multistorey Apartment for Rent in Total Environment Windmills Of Your Mind at Whitefield","2025-09-09T23:45:25.000Z","Jogging and Strolling Track","400000","68","₹","East facing 4 bhk semi furnished apartment overlookibg the clubhouse and garden","Find this 4 BHK rental flat in whitefield Bangalore. The apartment is available at an affordable rental price of ₹4 Lac. The flat is located near the property  is close to nallur halli metro station. Located on the 10th floor, the flat has 4 bathrooms, 1 balcony in carpet area of 4800 sqft. You will also find 2 Covered parking facility.",,"19201|Sigma Tech Park","19201|Green City - Super Market","19202|Vydehi School of Excellence","19202|Sathya Sai Institute Of Higher Medical Sciences","19203|Manipal Hospital Whitefield","19203|Aster Whitefield Hospital","19210|Varthuru Police Station Bus Stop","19210|Kundalahalli Metro Station",,"The property  is close to Nallur halli Metro station","12.9680475,77.739097","Vanya Homes","Vanya Homes","4800",,"1","4","West","19","Bangalore","4","Bangalore, Karnataka","5924",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Mar/30/Photo_h180_w240/69873687_12_1743234142742-959_180_240.jpg"
"62521631","3-BHK-2557-Sq-ft-Multistorey-Apartment-FOR-Rent-Rajaji-Nagar-in-Bangalore&id=4d423632353231363331","3BHK Multistorey Apartment for Rent in Phoenix One Bangalore West at Rajajinagar","2025-09-08T23:45:28.000Z","Jogging and Strolling Track","150000","59","₹","semi furnished apartment with world class amenities ready to move in as pr vastu for more details call","Find this 3 BHK rental flat in Rajaji Nagar Bangalore. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹1.5 Lac. Some added-on facilities available with the flat are 4 Wardrobe, 2 Bed, 4 AC and Gas Connection. The flat is nearby close to lulu global mall. The flat is located on the 17th floor which includes 3 bathrooms, 2 balcony, and covers a carpet area of 2000 sqft. 1 Covered parking facility are also available.",,"19201|Rajaji Nagar It Park","19201|Orion Mall","19202|East West Public School","19202|Venkat International Public School","19203|Apollo Hospitals","19203|Vasan Eye Care Hospital","19210|Srirampura Metro Station, Bangalore","19210|Rajajinagar Metro Station",,"close to lulu global mall","12.99488039,77.55623702","Salman","B S Associates","2000",,"2","3","North","30","Bangalore","3","Bangalore, Karnataka","2557",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/May/22/Photo_h180_w240/62521631_3_1747900673929-137_180_240.jpg"
