"id","url","name","posted_date","amenities","price","price_per_sq_ft","currency","description","seo_description","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark","location","owner_name","company_name","carpet_area","land_area_unit","balconies","bathrooms","facing","floors","city_name","bedrooms","address","covered_area","carp_area_unit","cov_area_unit","operating_since","image_url"
"78426179","1650-Sq-ft-Commercial-Office-Space-FOR-Sale-Avenue-Road-in-Bangalore&id=4d423738343236313739"," Commercial Office Space for Resale in Avenue Road","2025-09-09T23:40:37.000Z","Visitor Parking","190000000","115152","₹","Discover the business potential trapped in this big office space available for sale in the center of the commercial area of Bangalores Avenue Road area. With its prime location and flexible plan, this building is perfectly suited for a guesthouse, and thus it is the ideal investment spot for investors to reap the benefits of the flourishing hospitality industry.Property SpecificationsIt spans an incredible 1650 sq ft of super area and boasts a ground floor and three additional floors out of four total floors. It features a humongous hall, 25 well-designed rooms, and 7 commercial shops within it, providing ample room for residential purposes as well as business dealings. It has 25 washrooms within the building, making it quite convenient for guests and visitors to use. With lovely marble flooring all over and an East-facing orientation, the room not only looks lovely but also benefits from ample sunlight. In addition to this, it is Vaastu compliant, which means it provides a smooth and friendly atmosphere for guests.FacilitiesThis office accommodation is inclusive of basic amenities that make it functional and secure. Guests have open parking available to them, and the property enjoys 24-hour water supply. Security is not neglected with CCTV cameras fitted across the premises, allowing both the guests and management to feel secure.LocalityLocated strategically near big landmarks such as City Market and K R Market, the building has better visibility and accessibility. A combination of hospitals such as Victoria and Vani Vilas, are easily found within a radius of 500 meters and are appropriate for guests requiring medical facilities. Various banks and ATMs are also available within the same radius for convenient access.Public transport facilities abound, with varying modes of transport within easy reach. Bangalore Central Railway Station is 3 km from here, and City Market Metro Station is only 500 meters from the premises, ensuring that connectivity for guests as well as employees is easy.","A well known office space is located in the prime area of Avenue Road and spread across a 1650 square feet and at a right ?19 Cr fit. While one would like to book an office space, a minimum booking fee of Rs 500000 to be shell out. For your business, this office space is the best place as it is positioned on the 4 floors of the building. A decent number of 10 washrooms are available in this workplace space. An extra benefit is a 1 Covered ,1 Open Parking(s) area that comes as an addition to the offerings. You can easily park your vehicle near the office as there are 1 covered, 1 open parking spaces available.",,,,,,,,,,"K R  Market","12.96798485,77.57869403","MbUser",,"1300",,,"10","North - East","4","Bangalore",,"Bangalore, Karnataka","1650",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Apr/24/Photo_h180_w240/78426179_5_PropertyImage1745455922410_180_240.jpg"
"74066849","24000-Sq-ft-Commercial-Office-Space-FOR-Sale-Nagasandra-in-Bangalore&id=4d423734303636383439"," Commercial Office Space for Resale in Nagasandra","2025-08-28T23:32:00.000Z","Internet/Wi-Fi Connectivity,Visitor Parking,Conference Room","130500000","5438","₹","A 170 bed 87 double and single bath attached rooms PGHostel for RENT or SALE near Christ University Campus, Nagasandra, Yeswanthpur, Bangalore. Brand new building with excellent amenities, ample parking, accessibility, sports and swimming poolnext bldg, etc. Furnished or unfurnished options available.Excellent opportunity to be filled with upper crest Christ students, Peenya industrial executives, etc.Reception, lift, Gym, kitchen, dining, heat pump, ground water and Kaveri water, 350sqft commercial space, etc.WhatsAppcall  91 944 797 8080","At a competitive ₹13.05 Cr, this office space is on sale with a decent 24000 square feet in the Nagasandra. Conveniently crafted and positioned there are about > 10 washrooms in this office space. Additionally, the office space also offers a Assured Returns of 50% per annum area.",,"19201|Grand Super Market","19210|Nagasandra Metro Station",,,,,,,"Between Christ University Campus and Nagasandra Metro Station","13.04175845,77.50058208","Joe",,,,,,"West","7","Bangalore",,"Bangalore, Karnataka",,,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Jul/29/Photo_h180_w240/74066849_4_9254068b-c80a-4bfa-b1cc-87cfd5c991a0_180_240.jpeg"
"81203119","500-Sq-ft-Commercial-Office-Space-FOR-Sale-Tasker-Town-in-Bangalore&id=4d423831323033313139"," Commercial Office Space for Resale in Redifice Signature at Tasker Town, Shivaji Nagar","2025-09-03T11:40:20.000Z",,"9500000","19000","₹","Commercial office space is available for sale. It is a good location property. Please contact for more details.","A well known office space is located in the prime area of Tasker Town and spread across a 500 square feet and at a right ₹95 Lac fit. This office space is located in a well known commercial complex named Redifice Signature. The office is located on a premium floor 5 of the structure. Ample of 1 washrooms are available in this office space. Additionally, the office space also offers a Property Currently Leased Out area.",,,,,,,,,,,"12.9806619,77.6065476","AAMIRA",,"450",,,"1",,"5","Bangalore",,"Bangalore, Karnataka","500",,"12800",,
"81261601","42-Sq-ft-Commercial-Office-Space-FOR-Sale-Mysore-Road-in-Bangalore&id=4d423831323631363031"," Commercial Office Space for Resale in Mysore Road","2025-09-07T08:25:52.000Z",,"5000000","119048","₹","  Commercial Office Space is available for Sale in Mysore Road, Bangalore for 50.0 Lac(s)","In this budding Mysore Road this office space is on sale at a competitive ₹50 Lac and is available in varied 42 square feet. The office space offers about 2 washrooms.",,"19202|Rv Engineering College","19202|Mandya Institute Of Medical Sciences","19210|Bangalore University Metro Station",,,,,,,"12.90917257,77.47885648","Basavaraj Dappure",,"30",,,"2",,"1","Bangalore",,"Bangalore, Karnataka","42",,"12800",,
"80459051","7447-Sq-ft-Commercial-Office-Space-FOR-Sale-Vibhutipura-in-Bangalore&id=4d423830343539303531"," Commercial Office Space for Resale in Vibhutipura","2025-09-10T00:03:59.000Z",,"95000000","12757","₹","Presenting a prime commercial office space for sale in VDB Touchdown, located in the well-connected and rapidly developing area of Vibhutipura and located on Old airport road next to HAL Aerospace museum ,Bangalore. This ready-to-occupy unit is ideal for businesses looking to establish themselves in a thriving commercial hub with excellent infrastructure and connectivity.Property specifications and facilitiesSet across 0.5 acres, VDB Touchdown comprises a single commercial tower offering flexible office configurations to suit a range of business needs. The project holds approvals from leading financial institutions such as HDFC and the State Bank of India, ensuring both credibility and ease of financing.The development is designed to meet the demands of modern professionals, offering features such as 24/7 power backup,  two high-speed elevators, reserved parking, and a comprehensive fire safety system. Its well-planned layout and access to essential services make it a reliable and efficient space for business operations. A standout offering within the project is about 7,500 sq. ft. fully furnished, plug-and-play office space located on MG Road on the 3rd floor of a G+3 storied building with great views looking onto the HAL airport runway.This  workspace is equipped with around 100 workstations, a dedicated reception area, four private cabins, a large conference room, two discussion rooms, a server room, a storage area, and a  cafeteria. The space also includes  3 washrooms, centralized air conditioning, DG backup,  2 lifts, and parking for seven cars, along with ample space for two-wheelers-making it ideal for an immediate business setup.LocalityThe project occupies a total area of 0.51 acres across four floors and enjoys excellent proximity to  Indiranagar , HAL 2 nd/3rd stage and major IT parks, including Anjaneya Techno Park at 4.7 kilometers, Prestige Tech Park II at 4.8 kilometers, and Bagmane Tech Park at 5.1 kilometers and various other commercial  properties on the outer ring road around Marthahalli  area.This strategic location makes it particularly appealing to companies operating within Bangalore's tech ecosystem.Access to healthcare is convenient, with Venus Hospital located 2.1 kilometers away, New Akshay Mallya Hospital at 2.2 kilometers, and Cloudnine Hospital within 2.7 kilometers. Educational institutions such as Srinivasa Vidyanikethan KHPS are also nearby, at just 2.8 kilometers.Connectivity is another key advantage of this location. HAL East Vimanapura and HAL West Vimanapura are just 2 and 2.3 kilometers away, respectively.","Business cum office space is available for sale on a good deal in Vibhutipura with different 7447 square feet options and at a competitive ?9.50 Cr. The office is located on a premium floor 1 of the structure. There are about 3 washrooms in this workplace space. Additionally, the office space also offers a Dry Pantry/Cafeteria area.",,"19201|Lenskart","19203|Ashwini Clinic",,,,,,,,"12.967957,77.6847955","Venkat J",,,,,"3",,"3","Bangalore",,"Bangalore, Karnataka","7447",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jul/14/Photo_h180_w240/80459051_5_WhatsApp-Image-2025-07-14-at-12-19-05-PM_180_240.jpeg"
"78968899","11000-Sq-ft-Commercial-Office-Space-FOR-Sale-KIADB-Industrial-Area-in-Bangalore&id=4d423738393638383939"," Commercial Office Space for New Property in KIADB Industrial Area","2025-09-08T12:35:00.000Z","Bar/Lounge,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Intercom Facility","60000000","5455","₹","  Commercial Office Space is available for Sale in KIADB Industrial Area, Bangalore for 6.0 Crore(s)","At a competitive ₹6 Cr, this office space is on sale with a decent 11000 square feet in the KIADB Industrial Area. While one would like to book an office space, a minimum booking fee of Rs 500000 to be shell out. A decent number of 3 washrooms are available in this workplace space.",,,,,,,,,,,"12.79851735,77.65840053","RR Realtors",,"10000",,,"3","East","2","Bangalore",,"Bangalore, Karnataka",,,"12800",,
"80938267","8000-Sq-ft-Commercial-Office-Space-FOR-Sale-HSR-Layout-Sector-2-in-Bangalore&id=4d423830393338323637"," Commercial Office Space for New Property in Sector 2 HSR Layout","2025-08-15T03:23:06.000Z","Air Conditioned,RO Water System","140000000","17500","₹","hsr layout rental income brand new property lift balcony and parking sequrity cctv ner hsr club","In this budding HSR Layout Sector 2 this office space is on sale at a competitive ₹14 Cr and is available in varied 8000 square feet. To initiate the purchase of the office space you need to only pay a booking fee of Rs 100000. Conveniently crafted and positioned there are about 5 washrooms in this office space.",,"19202|Cambridge Kids International Preschool",,,,,,,,"ner hsr bda complex","12.90899741,77.64727907","Sandesh","Rise Reality HSR layout","2400",,,"5",,"5","Bangalore",,"Bangalore, Karnataka","8000",,"12800",,
"79644811","10000-Sq-ft-Commercial-Office-Space-FOR-Sale-Bannerghatta-Main-Road-in-Bangalore&id=4d423739363434383131"," Commercial Office Space for New Property in Bannerghatta Main Road","2025-07-22T17:35:02.000Z",,"150000000",,"₹","  Commercial Office Space is available for Sale in Bannerghatta Main Road, Bangalore for 15.0 Crore(s)","A decent number of 3 washrooms are available in this workplace space. An extra benefit is a Dry Pantry/Cafeteria area that comes as an addition to the offerings.",,"19201|IBC Knowledge Park","19201|Billekahalli Industrial Area","19202|Amc Engineering College","19202|Royal English High School","19203|Fortis Hospital, Bannerghatta Main","19203|Apollo Sugar Clinics & Hospital | Best Endocrinologiest","19210|Upcoming Pink Line: Gottigere (Kalena Agrahara) ? Nagawara",,,"12.87052719,77.59332459","Harish M",,"10000",,,"3","East","3","Bangalore",,"Bangalore, Karnataka",,,,,
"81271205","1140-Sq-ft-Commercial-Office-Space-FOR-Sale-Arekempanahalli-in-Bangalore&id=4d423831323731323035"," Commercial Office Space for Resale in Arekempanahalli","2025-09-08T06:42:15.000Z","Visitor Parking","11900000","10439","₹","This is our Commercial property office space on 3rd floor with balcony facing main Hosur Road  , 1140 sft 3 room semi commercial office space with 2 balconies facing Hosur Road in close proximity  1 km to Lal Bagh main  Gate","At a competitive ₹1.19 Cr, this office space is on sale with a decent 1140 square feet in the Arekempanahalli. To initiate the purchase of the office space you need to only pay a booking fee of Rs 200000. For your business, this office space is the best place as it is positioned on the 4 floors of the building. There are about 2 washrooms in this workplace space. An extra benefit is a Property Currently Leased Out area that comes as an addition to the offerings. This office space has 1 covered parking spaces for you to comfortably place your vehicles.",,"19203|Brains Super Speciality Hospital",,,,,,,,"Close to Lalbagh main gate","12.94655305,77.59318907","SATYA",,"1000",,,"2",,"4","Bangalore",,"Bangalore, Karnataka","1140",,"12800",,
"72709669","2500-Sq-ft-Commercial-Office-Space-FOR-Sale-HAL-Old-Airport-Road-in-Bangalore&id=4d423732373039363639"," Commercial Office Space for Resale in Oxford Tower at HAL Old Airport Road","2025-09-08T17:35:02.000Z",,"18500000","7400","₹","Commercial office space is available for sale. It is a good location property. Please contact for more details.","At a competitive ?1.85 Cr, this office space is on sale with a decent 2500 square feet in the HAL Old Airport Road. This office is strategically located in the prominent commercial complex of Oxford Tower. Conveniently crafted and positioned there are about 2 washrooms in this office space.",,"19202|Bharati Vidyalaya Day Care",,,,,,,,,"12.95713316,77.67437979","maya",,,,,"2",,"8","Bangalore",,"Bangalore, Karnataka","2500",,"12800",,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2020/08/11/Project-Photo-1-Oxford-Tower-Bangalore-5087344_864_1152_310_462.jpg"
"80326431","9000-Sq-ft-Commercial-Office-Space-FOR-Sale-whitefield-in-Bangalore&id=4d423830333236343331"," Commercial Office Space for Resale in Whitefield","2025-09-05T12:17:24.000Z","Service/Goods Lift,Visitor Parking,Conference Room,Fire Sprinklers","72000000","8000","₹","A premium, fully furnished commercial office space is now for sale in Whitefield, Bengalurufeaturing an eastfacing layout and designed to accommodate a seating capacity of 50. The space offers a thoughtfully curated interior with modular workstations, private cabins, meeting rooms, and modern furnishings that ensure a moveinready setup. Natural light floods the area from the east, creating a bright, energizing work environment. Located in a thriving tech and business hub, this office combines strategic connectivity, contemporary amenities.","This office space is for sale in whitefield, is positioned across a sizable portion of 9000 square feet, and is listed at a competitive price of ₹7.20 Cr. One can book this space by paying a minimum Rs 500000. The office is located on floor 2 of the structure. There are about 4 washrooms in this workplace space. For your convenience, a Wet Pantry/Cafeteria area in this office space is another value add. You can easily park your vehicle near the office as there are 4 covered, 1 open parking spaces available.",,"19201|Park Square Mall","19201|Fitness Furniture","19202|Inteb High School","19202|Vedavihaan The Global School","19203|Sri Sathya Sai Super Speciality Hospital Registration Block","19203|Sri Satya Sai Hospital","19210|Hope Farm Circle Bus Stop","19210|Hope Farm Circle Bus Stop","Virginia Mall","12.9680475,77.739097","Pradeep Indiassetz","Indiassetz Infra Services Pvt. Ltd",,,,"4","East","10","Bangalore",,"Bangalore, Karnataka","9000",,"12800","2016","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jul/11/Photo_h180_w240/80326431_5_hatsAppImage20240814at12.37.10PM_180_240.jpeg"
"81118645","6700-Sq-ft-Commercial-Office-Space-FOR-Sale-Marathahalli-in-Bangalore&id=4d423831313138363435"," Commercial Office Space for Resale in Marathahalli","2025-09-08T05:38:34.000Z","Air Conditioned,Internet/Wi-Fi Connectivity,Service/Goods Lift,Visitor Parking,Intercom Facility,Wheelchair Accessibility,Conference Room,Fire Sprinklers","107200000","16000","₹","Excellent investment for assured returns for 5 years with a fantastic yield of nearly 8 per cent. Leased to a MNC with a confirmed lock in of 5 years. The building is modern and futuristic and located in the heart of the IT corridor. Please call for further details. And yes it has an A khata with OC","Situated in the commercial hub of Marathahalli, this prime office space has a ample of 6700 square feet and ₹10.72 Cr options to choose from. While one would like to book an office space, a minimum booking fee of Rs 100000 to be shell out. The office is located on a premium floor 5 of the structure. A decent number of 2 washrooms are available in this workplace space. As a part of additional amenities, there is a Assured Returns of 7.75% per annum area in this office as well. With about 10 covered parking slots, this office space offers ease for its users to park their vehicles.",,"19201|MiAMi Super Market","19201|Intel Technology India Pvt Ltd","19202|NPS School","19202|Vatsalya Hal School For Special Education","19203|Jeevika Hospital","19203|MGA Hospital","19210|Bellandur Road Railway Station","19210|Marathahalli Bridge","The property is close to the Upcoming metro station","12.9579717,77.6914752","Ram Rajpal","Prime Properties","420069","12850",,"2",,"5","Bangalore",,"Bangalore, Karnataka","6700",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Aug/28/Photo_h180_w240/81118645_2_MG20161217WA0007_180_240.jpg"
"81203775","1670-Sq-ft-Commercial-Office-Space-FOR-Sale-Infantry-Road-in-Bangalore&id=4d423831323033373735"," Commercial Office Space for Resale in Infantry Road","2025-09-03T11:54:20.000Z","Air Conditioned,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Wheelchair Accessibility,Conference Room,Fire Sprinklers","30000000","17964","₹","Presenting a commercial office space for rent, measuring 1,670 sq. ft., ready for immediate occupancy. Located in the heart of the city, this Eastfacing office as per Vastu offers excellent connectivity, being just minutes away from a metro station. It comes with 2 dedicated basement car parks, power backup, lift access, and essential infrastructure, making it ideal for CA firms, legal offices, backend operations, and other professional setups. Additionally, we have a commercial property for sale on Infantry Road, one of Bangalores most prestigious and strategic business locations.","In this budding Infantry Road this office space is on sale at a competitive ₹3 Cr and is available in varied 1670 square feet. To initiate the purchase of the office space you need to only pay a booking fee of Rs 500000. This office space is positioned on the 5 floor of the building. Ample of 2 washrooms are available in this office space. For your convenience, a Assured Returns of 7% per annum area in this office space is another value add. With multiple parking options, you can easily park your vehicle nearby as there are 2 covered parking slots.",,"19203|Sita Bhateja Speciality Hospital",,,,,,,,"Infantry Road Bangalore","12.98135156,77.60108213","Tauseef","Infinite Realty","1670",,,"2","East","5","Bangalore",,"Bangalore, Karnataka","1670",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/03/Photo_h180_w240/81203775_2_P3_180_240.jpeg"
"73620465","7911-Sq-ft-Commercial-Office-Space-FOR-Sale-Richmond-Town-in-Bangalore&id=4d423733363230343635"," Commercial Office Space for Resale in Richmond Town, Richmond Town","2025-09-09T18:38:34.000Z","Air Conditioned,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Wheelchair Accessibility,Conference Room,Fire Sprinklers","76000000","9607","₹","Central Bangalore Richmond Road Independent Building Fully furnished office space for SALEArea 7911 sq ft approx Basement plus Ground Floor plus 1st plus 2nd plus 3rd plus terrace. Plot area 2650 sqft, Sale Price 7.5 Crores. Two wheeler and  car parks available. Metro Station is close by to this property.For inspection  further details of the property please call We also have offices Furnished Unfurnished of multiple sizes across Bangalore.","Situated in the commercial hub of Richmond Town, this prime office space has a ample of 7911 square feet and ?7.64 Cr options to choose from. In case you wish to purchase this office space you just need to pay the Rs 50000. Conveniently crafted and positioned there are about 9 washrooms in this office space. For your convenience, a Assured Returns of 7% per annum area in this office space is another value add.",,"19202|Sn English High School","19202|WLC College India","19203|Sankarambal Nursing Home","19203|Dentizz Hospital.","19210|Baiyyappanahali Railway Station",,,,"Close to Metro Station and all amenities nearby","12.962554,77.604187","Mohammed Zain Zain","Z Corp Estates and Properties","7910","12850",,"9","North - East","3","Bangalore",,"Bangalore, Karnataka","7911",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Jul/03/Photo_h180_w240/73620465_5_creenshot20221205163951_180_240.jpg"
"80298787","1300-Sq-ft-Commercial-Office-Space-FOR-Sale-RPC-Layout-in-Bangalore&id=4d423830323938373837"," Commercial Office Space for Resale in Rpc Layout, Vijayanagar, West Of Chord Road","2025-09-09T04:13:11.000Z",,"21450000","16500","₹","A wellDesigned and spacious ready to move office in rpc layout, bangalore west is available for sale. The super built up area is 1300 sq.Ft. This commercial space is in the commercial zone. This commercial property boasts of 10 seats as minimum capacity and accommodates 2 cabins and has 2 meeting rooms. This commercial property has 2 private washrooms. The ready to move office has several facilities such furnishing, central air conditioning, oxygen duct and ups. This ready to move property is on the 2nd floor of a 4 floors building. Price Rs 2.15 Crores","At a competitive ₹2.14 Cr, this office space is on sale with a decent 1300 square feet in the RPC Layout. To initiate the purchase of the office space you need to only pay a booking fee of Rs 100000. The office is located on floor 1 of the structure. A decent number of 2 washrooms are available in this workplace space. As a part of additional amenities, there is a Property Currently Leased Out area in this office as well. To comfortably park your vehicles ample 1 covered parking spaces are available here.",,"19201|Prathik Tech Park","19202|Kvv Public School","19210|Bangalore City Juncion Railway Station",,,,,,"Opposite  to Vijayanagar Club House,","12.9609596,77.53547414","Hasta global",,,"12850",,"2","East","5","Bangalore",,"Bangalore, Karnataka","1300",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jul/03/Photo_h180_w240/80298787_2_hatsAppImage20250703at4.31.24PM_180_240.jpeg"
"65183177","1875-Sq-ft-Commercial-Office-Space-FOR-Sale-Cunningham-Road-in-Bangalore&id=4d423635313833313737"," Commercial Office Space for Resale in Imperial Court Apartments at Cunningham Road","2025-08-30T17:35:01.000Z","Air Conditioned,Internet/Wi-Fi Connectivity,Intercom Facility,Conference Room","40000000","21333","₹","Step into the epitome of business sophistication with this impeccable office space for sale in Imperial Court Apartments, Cunningham Road, Bangalore! Spanning a super area of 1875 sqft on the first floor of a 7-story building, this semi-furnished space is meticulously designed to meet all your commercial needs.Property specifications and facilitiesThe office features a well-thought-out layout, including 5 cabins, 30 workstations, a welcoming reception area, a comfortable waiting area, and a fully-equipped conference room. Additional amenities include a dry pantry, two washrooms, and the convenience of 2 split ACs. The flooring, adorned with vitrified tiles, adds a touch of elegance, creating an ideal ambiance for productivity.With its North-East facing orientation, the office enjoys natural light and ventilation, providing an excellent working environment. The property is strategically positioned, main road-facing, making it easily accessible. Vaastu compliant and suitable for any commercial office, this space is a canvas waiting for your professional touch.Facilities abound in this office space, with 24-hour water supply, 100% power backup, security guard services, and CCTV surveillance. The building is equipped with two lifts for added convenience. Reserved parking, air conditioning, intercom facility, internet/Wi-Fi connectivity, conference room, tea/coffee facilities, printer, and whiteboard further enhance the functionality of this workspace.LocalitySituated in the heart of Cunningham Road with the Indian Express Building as its landmark, the office is surrounded by numerous hospitals, including Fortis Hospital just 100 meters away. Malls, supermarkets, and public transport are within a 1 km radius, ensuring connectivity and convenience. The SBI is close by, and a metro station is within 1 km, adding an extra layer of accessibility.Seize the opportunity to elevate your business presence with this office space – a perfect blend of style, functionality, and strategic location in the bustling city of Bangalore!","This office space is for sale in Cunningham Road, is positioned across a sizable portion of 1875 square feet, and is listed at a competitive price of ₹4 Cr. This office is a part of a renowned commercial complex named Imperial Court Apartments. Making it comfortable for each office space unit holder, it offers 2 washrooms. As a part of additional amenities, there is a Personal Pantry/Cafeteria area in this office as well.",,"19203|Fortis Hospital","19203|Al-Ameen Hospital",,,,,,,"Indian Express Building","12.98974418,77.59270094","Ashfaq",,,,,"2","North - East","7","Bangalore",,"Bangalore, Karnataka","1875",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2023/Jan/23/Photo_h180_w240/65183177_3_WhatsApp-Image-2023-01-21-at-10-28-17-AM--1-_180_240.jpeg"
"62478537","5000-Sq-ft-Commercial-Office-Space-FOR-Sale-Banaswadi-in-Bangalore&id=4d423632343738353337"," Commercial Office Space for New Property in Banaswadi","2025-08-31T17:35:02.000Z","Visitor Parking","43000000","8600","₹","Facing the main road, this west facing commercial office space is available for sale. Situated in Banaswadi, Bangalore, this office space is totally vaastu compliant and is best suitable for office space, showroom, hotel or restaurant. Note The entire building of 3 floors is available for sale where each floor spreads across an area of 1800 sqft. Property Specifications This commercial office space is unfurnished and allows the tenant to design it according to his needs and preferences. Spread across a super area of 5000 sq ft and a carpet area of 1800 sqft, this office space is blessed with ample natural sunlight and ventilation. This office space is inclusive of an open hall, dry pantry, 2 common washrooms on each floor and provision for air conditioners. Lastly, this office is entirely covered with long lasting and durable concrete flooring. Facilities This office space is facilitated with prime amenities such as open parking space for cars, round the clock water supply, 100 power backup and CCTV cameras. Locality This property is located close to the Fire Station and is just 1km from the Ring Road. Baiyappanahalli Metro Station is dotted at a distance of 3km whereas Vishveshvaraiah Railway Station is located at a distance of 1km. Other public transport facilities are also available that help you travel across the city with greater ease. Within the distance of 400meters, you will find reputed hospitals, hotels and cafes whereas malls are situated at a distance of 1.5km. To accomplish your banking needs and services, nationalized banks and ATMs are present in the vicinity.","Situated in the commercial hub of Banaswadi, this prime office space has a ample of 5000 square feet and ₹4.30 Cr options to choose from. To initiate the purchase of the office space you need to only pay a booking fee of Rs 0. A decent number of 4 washrooms are available in this workplace space. As a part of additional amenities, there is a Personal Pantry/Cafeteria area in this office as well. You can easily park your vehicle near the office as there are 1 open parking spaces available.",,"19201|Axis Bank","19201|All Market","19202|CMR Institute of Management studies","19202|New Shores International College","19203|Sree Srinivasa Eye Hospital","19203|Sree Narayana Hospital","19210|Banasvadi Railway Station","19210|Banasawadi Fire Station Bus Stop","Near Banaswadi Fire Station","13.00968902,77.64597674","Ramachandran",,"4500","12850",,"4","West","3","Bangalore",,"Bangalore, Karnataka","5000",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2022/Sep/26/Photo_h180_w240/62478537_9_PropertyImage1664178064108_180_240.jpg"
"70653365","1350-Sq-ft-Commercial-Office-Space-FOR-Sale-Malleshwaram-in-Bangalore&id=4d423730363533333635"," Commercial Office Space for Resale in Malleshwaram","2025-08-27T17:35:01.000Z",,"35000000","25926","₹","  Commercial Office Space is available for Sale in Malleshwaram, Bangalore for 3.5 Crore(s)","Business cum office space is available for sale on a good deal in Malleshwaram with different 1350 square feet options and at a competitive ₹3.50 Cr. The office space offers about 3 washrooms.",,"19201|Mantri Square Mall","19201|Tynimo","19202|University College for Women","19202|MES Kishore Kendra","19203|Narayana Super Specialty Hospital","19203|Manipal North Side Hospital","19210|Malleswaram 18th Cross Bus Station","19210|8th Cross Malleshwaram (8th Main KBS)",,"13.00727301,77.56915504","Shravan",,,,,"3",,"4","Bangalore",,"Bangalore, Karnataka","1350",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2023/Dec/27/Photo_h180_w240/70653365_1_IMG20200418134957_180_240.jpg"
"62796089","1500-Sq-ft-Commercial-Office-Space-FOR-Sale-Halasuru-in-Bangalore&id=4d423632373936303839"," Commercial Office Space for Resale in Halasuru","2025-08-29T14:04:11.000Z","Air Conditioned,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Conference Room,Fire Sprinklers","200000","133","₹","located in busy area with hotels and restaurants","In this budding Halasuru this office space is on sale at a competitive ₹2 Lac and is available in varied 1500 square feet. There are about 2 washrooms in this workplace space. For your convenience, a Virtual Space Option area in this office space is another value add. To comfortably park your vehicles ample 3 covered parking spaces are available here.",,"19201|1 MG - Lido Mall","19201|Kancheepuram S.M. Silks","19202|St Annes Degree College For Women","19202|Auro Mirra International School","19203|Uvincare Hospital","19203|Manjushree Multispeciality Hospital","19210|Halasuru Metro Station","19210|Trinity Circle","property is close to trinity metro station and many bus stops","12.9811674,77.623892","meera",,"1200",,,"2","North","2","Bangalore",,"Bangalore, Karnataka","1500",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2022/Aug/25/Photo_h180_w240/62796089_4_hatsAppImage2022-08-25at12.57.32PM(1)_180_240.jpeg"
"59699585","2400-Sq-ft-Commercial-Office-Space-FOR-Sale-Kottigepalya-in-Bangalore&id=4d423539363939353835"," Commercial Office Space for Resale in Kottigepalya, Nagarbhavi","2025-08-27T17:35:01.000Z",,"40000000","16667","₹","  Commercial Office Space is available for Sale in Kottigepalya, Bangalore for 4.0 Crore(s)","Situated in the commercial hub of Kottigepalya, this prime office space has a ample of 2400 square feet and ₹4 Cr options to choose from. There are about 2 washrooms in this workplace space.",,"19202|Gayathri College Of Nursing",,,,,,,,,"12.9854729,77.512568","Bhushan",,"2400",,,"2",,"3","Bangalore",,"Bangalore, Karnataka","2400",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2022/Feb/25/Photo_h180_w240/59699585_1_hatsAppImage2022-02-25at3.21.02PM_180_240.jpeg"
"77488351","1588-Sq-ft-Commercial-Office-Space-FOR-Sale-in-Bangalore&id=4d423737343838333531"," Commercial Office Space for Resale in ","2025-08-30T22:30:36.000Z",,"41288000","26000","₹","It is commercial property, any body purchased this site u got more rent","At a competitive ₹4.12 Cr, this office space is on sale with a decent 1588 square feet in the Fourth phase Yelahanka new town Bangalore. Ample of 1 washrooms are available in this office space. Additionally, the office space also offers a 2 Covered ,1 Open Parking(s) area. With multiple parking options, you can easily park your vehicle nearby as there are 2 covered, 1 open parking slots.",,,,,,,,,,"near mrp 4th phase Yelahanka new town",,"jagadish halakatti",,"1000",,,"1","North","1","Bangalore",,"Bangalore, Karnataka","1588",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/May/08/Photo_h180_w240/946921b1-cb46-43b5-8dd6-657716ce0d9e_77488351_180_240.jpg"
