"id","url","name","posted_date","amenities","price","price_per_sq_ft","currency","description","seo_description","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark","location","owner_name","company_name","carpet_area","land_area_unit","balconies","bathrooms","facing","floors","city_name","bedrooms","address","covered_area","carp_area_unit","cov_area_unit","operating_since","image_url"
"79722253","3-BHK-1600-Sq-ft-Farm-House-FOR-Sale-JP-Nagar-Phase-7-in-Bangalore&id=4d423739373232323533","3BHK Farm House for Resale in Phase 7 JP Nagar","2025-07-27T17:35:02.000Z",,"12000000","7500","₹","A farm house is available for sale. It is a good location. Please contact for more details.","Available at a reasonable selling price is a 3 BHK farm house located in the prime area of JP Nagar Phase 7. This property spreads across a carpet area of 1564 sqft square feet and has easy access to the major amenities of the city. The farmhouse is a ready to buy resale property with all amenities available nearby and is unfurnished furnished.",,"19202|Heritage Public School","19202|Capitol Public School","19203|Supra South City Hospital",,,,,,,,"12.8900549,77.57681388","kalki sagar",,"1564",,,"3",,,"Bangalore","3","Bangalore, Karnataka","1600",,"12800",,
"69635497","1-BHK-874-Sq-ft-Farm-House-FOR-Sale-Yelahanka-in-Bangalore&id=4d423639363335343937","1BHK Farm House for Resale in Yelahanka","2025-07-18T17:35:01.000Z","Air Conditioned,Internet/Wi-Fi Connectivity","13000000","14874","₹","Escape the hustle and bustle of the city for a peaceful countryside getaway. This charming one bedroom loft farmhouse is now for sale, fully furnished and move in ready. Wake up to beautiful views of the surrounding farmland from the north facing windows. Cook meals in the cozy kitchenette and dine al fresco on the inviting outdoor deck. Unwind in the garden or relax inside with a book. With security cameras and an onsite security room, you can feel at ease. Located just outside Bangalore, this dream farmhouse is perfect for weekend trips","Spend quality time with your friends and family in this 1 BHK farm house in the posh locality of Yelahanka, with the best amenities and connectivity at a value for money price of ₹1.30 Cr and 864 sqft square feet carpet area. This resale property is available for sale with all the basic amenities in the vicinity. You can purchase this furnished farmhouse and live comfortably with your loved ones. This luxuriuous and beautiful farmhouse has a construction age of Less than 5 years years. The farmhouse comes with 1 open spaces for you to place your vehicles. Situated in a prime location, this farmhouse also has the luxury of Servant Room additional rooms. This farmhouse is located close to the property is next to the jb kaval tree park avalahalli forest..This farmhouse is located close to the property is next to the jb kaval tree park avalahalli forest..",,"19201|Ayodhya Complex","19201|MVM Plaza","19202|Central College","19202|Canadian International School","19203|Sapthagiri Super Speciality Clinic","19203|Amruth Poly Clinic","19210|CS-Yelahanka Police Station Bus Stop","19210|Yelahanka Old Town bus stop",,"The property is next to the JB Kaval Tree Park Avalahalli Forest.","13.12173909,77.59683857","Reshma Raju",,"864","12850",,"2","North",,"Bangalore","1","Bangalore, Karnataka","874",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2023/Oct/19/Photo_h180_w240/69635497_4_OIINTERNAL1_180_240.jpg"
"77524881","1-BHK-16000-Sq-ft-Farm-House-FOR-Sale-in-Bangalore&id=4d423737353234383831","1BHK Farm House for Resale in ","2025-08-03T17:35:02.000Z",,"45000000","2812","₹","Well curated , entire area lawn , borewell 20 hp power , useful for making resorts bungalows AIR BNB Projects","You can buy this furnished farmhouse with all the basic amenities nearby. It is a resale property available for sale. For parking, this farm house provides you 10 open spaces. The farmhouse is near to total environment after the rain project dravid padukone sport academy.",,,,,,,,,,,"Total Environment after the rain project Dravid Padukone sport academy",,"myestates",,,"12850",,"1","South -West",,"Bangalore","1","Bangalore, Karnataka",,,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Feb/01/Photo_h180_w240/77524881_4_4_180_240.jpeg"
"76416215","5-BHK-11-Sq-ft-Farm-House-FOR-Sale-in-Bangalore&id=4d423736343136323135","5BHK Farm House for Resale in ","2025-08-10T17:35:02.000Z",,"360000000","32727272","₹","5 BHK, Farm House is available for Sale in , Bangalore for 36.0 Crore(s)","Available at a reasonable selling price is a 5 BHK farm house located in the prime area of Isha foundation Niyar. This property spreads across a carpet area of 9 sqft square feet and has easy access to the major amenities of the city. This resale property is available for sale with all the basic amenities in the vicinity. You can purchase this semi-furnished farmhouse and live comfortably with your loved ones. This luxuriuous and beautiful farmhouse has a construction age of Less than 5 years years.",,,,,,,,,,,,,"Adhithya Kumar",,"9",,,"4",,,"Bangalore","5","Bangalore, Karnataka","11",,"12800",,
"76008853","3100-Sq-ft-Farm-House-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423736303038383533"," Farm House for Resale in Sarjapur Road","2025-07-17T17:35:02.000Z",,"250000000","80645","₹","  Farm House is available for Sale in Sarjapur Road, Bangalore for 25.0 Crore(s)",,,"19202|St Jeromes PU and Degree College","19202|St.Johns Medical College","19203|Columbia Asia Hospital Sarjapur Road",,,,,,,,"12.91235,77.680996","Ashok Kumar",,,,,,,,"Bangalore",,"Bangalore, Karnataka","3100",,"12800",,
"78015131","2-BHK-49005-Sq-ft-Farm-House-FOR-Sale-Panditana-Agrahara-in-Bangalore&id=4d423738303135313331","2BHK Farm House for Resale in Panditana Agrahara","2025-09-09T23:31:24.000Z","Bar/Lounge,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room","67500000","1377","₹","2 BHK, Farm House is available for Sale in Panditana Agrahara, Bangalore ","A 2 BHK farmhouse is available at a reasonable selling price in the prime locality of Panditana Agrahara. Worth every penny, this farmhouse sprawls across a carpet area of 2000 sqft square feet and enjoys amazing connectivity to the other parts of the city and social amenities. This resale property is available for sale with all the basic amenities in the vicinity. You can purchase this unfurnished farmhouse and live comfortably with your loved ones. The construction age of this lavish farmhouse is 5 to 10 years years. This farm house is strategically located and comes with Puja Room, Study, Store and Servant Room additional rooms.",,,,,,,,,,,,"12.88211339,77.82042295","kanakaraj",,"2000",,,"2","North - East",,"Bangalore","2","Bangalore, Karnataka",,,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Feb/28/Photo_h180_w240/78015131_7_1740718239999-7491_180_240.jpg"
"70796605","4-BHK-106722-Sq-ft-Farm-House-FOR-Sale-Yantaganahalli-in-Bangalore&id=4d423730373936363035","4BHK Farm House for Resale in Yantaganahalli","2025-09-09T17:35:01.000Z","Air Conditioned,Internet/Wi-Fi Connectivity,RO Water System,Visitor Parking","100000000","937","₹","Presenting a splendid 4 BHK farmhouse for sale in the picturesque Yantaganahalli, Bangalore. This expansive property offers a perfect blend of serenity and sophistication, making it an ideal retreat for those seeking a tranquil and spacious home in the heart of nature.Property SpecificationsExperience the grandeur of countryside living with this magnificent 4 BHK farmhouse for sale in Yentaganahalli, Bangalore. Spanning an expansive carpet area of 22,170 sqft, this farmhouse is on the ground floor and is north-facing. Fully furnished with complete furniture, this farmhouse offers a seamless blend of comfort and style.This farmhouse, you will discover four bedrooms, each with an attached western-style bathroom equipped with geysers for your convenience. The layout also features two family rooms, a well-appointed modular kitchen with a chimney, and a store room.The first floor opens up to an inviting open terrace, perfect for enjoying the scenic surroundings. The entire farmhouse is adorned with vitrified flooring, enhancing the overall elegance.FacilitiesOpen parking, 24-hour water supply, and 100 power backup are the basic facilities provided here. To ensure the safety of vehicles, security guards are appointed and CCTV cameras are installed.LocalitySituated just 2km from Nelamangala Mangalore National Highway, this property is well-connected with the rest of the city and has access to the best of amenities. Public transport is well-served to and from this area so conveyance will be effortless for the residents.","Available at a reasonable selling price is a 4 BHK farm house located in the prime area of Yantaganahalli. This property spreads across a carpet area of 22170 sqft square feet and has easy access to the major amenities of the city. This farmhouse is unfurnished and has easy access to basic amenities present in close proximity. The resale property is available for immediate sale. The construction age of this lavish farmhouse is Less than 5 years years. This strategically located farmhouse has Puja Room, Store and Servant Room additional rooms. The farmhouse is near to 2km from nelamangala mangalore national highway.",,,,,,,,,,,"2km from Nelamangala Mangalore national highway","13.06194084,77.34592903","Tanpreet Kaur",,"22170",,,"4","North",,"Bangalore","4","Bangalore, Karnataka",,,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Jan/06/Photo_h180_w240/70796605_4_hatsAppImage20240102at11.43.48AM_180_240.jpeg"
"79809323","1-BHK-222000-Sq-ft-Farm-House-FOR-Sale-Harohalli-in-Bangalore&id=4d423739383039333233","1BHK Farm House for Resale in Harohalli","2025-06-02T08:27:25.000Z",,"1600000","7","₹","1 BHK, Farm House is available for Sale in Harohalli, Bangalore ","A 1 BHK farmhouse is available at a reasonable selling price in the prime locality of Harohalli. Worth every penny, this farmhouse sprawls across a carpet area of 220000 sqft square feet and enjoys amazing connectivity to the other parts of the city and social amenities. You can buy this semi-furnished farmhouse with all the basic amenities nearby. It is a resale property available for sale.",,"19201|Mahadev Gastics Industries",,,,,,,,,,"12.85735734,77.72353804","tafazzul khan",,"220000",,,,,,"Bangalore","1","Bangalore, Karnataka",,,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jun/03/Photo_h180_w240/79809323_1_PropertyImage298-95884891207504_180_240.jpg"
"74658697","9-BHK-30490-Sq-ft-Farm-House-FOR-Sale-in-Bangalore&id=4d423734363538363937","9BHK Farm House for Resale in ","2025-08-24T17:35:01.000Z","Air Conditioned,Outdoor Tennis Courts","55000000","1804","₹","peace full place","Spread across a carpet area of 30490 sqft square feet, this 9 BHK farm house is available for sale in Rajni farm house. This farm house with easy access to other amenities comes at an affordable price. You can buy this furnished farmhouse with all the basic amenities nearby. It is a resale property available for sale. Strategically located, this farm house also features Store and Servant Room additional room. The chikhabelapur d c office shares the closest proximity with this beautiful farmhouse.",,,,,,,,,,,"chikhabelapur D C office",,"neha",,"30490",,,,"West",,"Bangalore","9","Bangalore, Karnataka",,,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Sep/02/Photo_h180_w240/74658697_9_PropertyImage29-276672390323498_180_240.jpg"
"78870249","1-BHK-10000-Sq-ft-Farm-House-FOR-Sale-Mylasandra-in-Bangalore&id=4d423738383730323439","1BHK Farm House for Resale in Mylasandra","2025-08-11T17:35:02.000Z",,"18500000","1850","₹","1 BHK, Farm House is available for Sale in Mylasandra, Bangalore ","This farmhouse is unfurnished and has easy access to basic amenities present in close proximity. The resale property is available for immediate sale. You can safely park your vehicles at the 1 open spaces available with this farmhouse. This farmhouse enjoys a strategic location with None of these additional rooms.",,"19202|Medi Care Institute Of Nursing Science","19210|Mylasandra Cross Bus Stop","19210|Mailasandra Metro Station",,,,,,,,"12.8552604,77.61594","yathish",,"10000",,,"1","South - East",,"Bangalore","1","Bangalore, Karnataka",,,"12800",,
"68708387","46636-Sq-ft-Farm-House-FOR-Sale-Harohalli-in-Bangalore&id=4d423638373038333837"," Farm House for Resale in Harohalli","2025-08-22T17:35:01.000Z",,"75000000","1608","₹","  Farm House is available for Sale in Harohalli, Bangalore ",,,"19201|Mahadev Gastics Industries",,,,,,,,,,"12.85735734,77.72353804","Dr. Ashok",,,,,,,,"Bangalore",,"Bangalore, Karnataka",,,"12800",,
"80084409","1-BHK-6000-Sq-ft-Farm-House-FOR-Sale-in-Bangalore&id=4d423830303834343039","1BHK Farm House for Resale in ","2025-08-05T22:30:39.000Z",,"5000000","833","₹","1 BHK, Farm House is available for Sale in , Bangalore ","This resale farmhouse is available for sale in a unfurnished state, with all necessary amenities in a convenient proximity.",,,,,,,,,,,,,"Kavya Govind",,"6000",,,"1",,,"Bangalore","1","Bangalore, Karnataka","6000",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jun/20/Photo_h180_w240/80084409_3_PropertyImage991-2461047995283_180_240.jpg"
"74906285","3-BHK-5400-Sq-ft-Farm-House-FOR-Sale-in-Bangalore&id=4d423734393036323835","3BHK Farm House for Resale in ","2025-06-11T03:09:10.000Z",,"9500000","1759","₹","3 BHK, Farm House is available for Sale in , Bangalore ","The farmhouse is a ready to buy resale property with all amenities available nearby and is unfurnished furnished. This luxuriuous and beautiful farmhouse has a construction age of 15 to 20 years years.",,,,,,,,,,,,,"Dundappa",,"5400",,,"2",,,"Bangalore","3","Bangalore, Karnataka","5400",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Sep/14/Photo_h180_w240/74906285_1_PropertyImage67-15440493081304_180_240.jpg"
"66106521","2-BHK-999999-Sq-ft-Farm-House-FOR-Sale-Kethohalli-in-Bangalore&id=4d423636313036353231","2BHK Farm House for Resale in Kethohalli","2025-07-18T17:35:01.000Z",,"80000000","80","₹","A farm house is available for rent. It has covered area of 999999 sqft, it is a good location. Please contact for more details.","You can buy this unfurnished farmhouse with all the basic amenities nearby. It is a resale property available for sale. Well planned with a construction age of Less than 5 years years, this farm house is beautiful.",,,,,,,,,,,,"12.90540479,77.40534708","Arun kumar",,,,,"2",,,"Bangalore","2","Bangalore, Karnataka",,,"12800",,
"70999523","10-plus-BHK-81676-Sq-ft-Farm-House-FOR-Sale-Chagalahatti-in-Bangalore&id=4d423730393939353233","> 10BHK Farm House for Resale in Chagalahatti","2025-07-21T17:35:02.000Z",,"16500000","202","₹","> 10 BHK, Farm House is available for Sale in Chagalahatti, Bangalore ",,,"19202|School of Engineering Technology",,,,,,,,,,"13.120315,77.658755","Siri Ventura",,,,,,,,"Bangalore",,"Bangalore, Karnataka",,,"12800",,
"75313895","1-BHK-87120-Sq-ft-Farm-House-FOR-Sale-in-Bangalore&id=4d423735333133383935","1BHK Farm House for Resale in ","2025-08-07T17:35:01.000Z",,"88000000","1010","₹","1 BHK, Farm House is available for Sale in , Bangalore ","This resale property is available for sale with all the basic amenities in the vicinity. You can purchase this furnished farmhouse and live comfortably with your loved ones.",,,,,,,,,,,,,"Vasanth kumar",,,,,"1",,,"Bangalore","1","Bangalore, Karnataka",,,"12800",,
"73818919","10-plus-BHK-13000-Sq-ft-Farm-House-FOR-Sale-Kalkunte-Agrahara-in-Bangalore&id=4d423733383138393139","> 10BHK Farm House for Resale in Kalkunte Agrahara","2025-07-14T17:35:01.000Z",,"12000000","923","₹","This is a fully clear agricultural property situated just 3.5 kms from the new Bangalore Chennai expressway. The proposed satellite town ring road runs parallel to the property. The total extent is 23929 guntas incl 6 gunta road. Out of this, 12 gunta or 13000 sqft is available for grab. The expected price is 10L per gunta or 1100 sqft. Only genuine buyers can contact me for further details.","The farmhouse is a ready to buy resale property with all amenities available nearby and is unfurnished furnished. The farmhouse has space for 10 covered, 10 open vehicles to be parked. This strategically located farmhouse has None of these additional rooms. The property can be easily located through the nearby chikka tirupati road landmarks.",,,,,,,,,,,"Chikka tirupati road","12.932562,77.840515","Srinidhi",,,,,"1","East",,"Bangalore",,"Bangalore, Karnataka",,,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Jul/13/Photo_h180_w240/73818919_2_9690e845c73c42799195df03e5a47765_180_240.jpeg"
"32073381","3-Acre-Farm-House-FOR-Sale-Avalahalli-in-Bangalore&id=4d423332303733333831"," Farm House for Resale in Aavalahalli","2025-07-12T17:35:01.000Z",,"37500000","287","₹"," Prime facilities are easily accessible from this place with Sicicon City Public School (1 km ). Other key neighbourhood are Rajdhani Nursing Home (1 km ). ",,,"19201|Rajajinagar Industrial Area","19201|Medreich Limited","19202|East Point College of Engineering and Technology Bangalore","19202|East Point College of Engineering Technology","19210|Deepanjali Nagar Railway Station","19210|Cheemasandra Gate Bus Stop",,,,,"13.03700509,77.73388167","Ranganatha",,,"12853",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"76066369","2-BHK-43000-Sq-ft-Farm-House-FOR-Sale-Gowdahalli-in-Bangalore&id=4d423736303636333639","2BHK Farm House for Resale in Gowdahalli","2025-07-21T17:35:02.000Z",,"60000000","1395","₹","2 BHK, Farm House is available for Sale in Gowdahalli, Bangalore ","A 2 BHK farmhouse is available at a reasonable selling price in the prime locality of Gowdahalli. Worth every penny, this farmhouse sprawls across a carpet area of 2000 sqft square feet and enjoys amazing connectivity to the other parts of the city and social amenities. This resale farmhouse is available for sale in a furnished state, with all necessary amenities in a convenient proximity.",,,,,,,,,,,,"13.04435561,77.43264076","Ramesh",,"2000",,,"2","East",,"Bangalore","2","Bangalore, Karnataka",,,"12800",,
"69001973","1-BHK-40000-Sq-ft-Farm-House-FOR-Sale-Devanahalli-in-Bangalore&id=4d423639303031393733","1BHK Farm House for Resale in Devanahalli","2025-07-11T17:35:02.000Z",,"26000000","650","₹","1 BHK, Farm House is available for Sale in Devanahalli, Bangalore ","A 1 BHK farmhouse is available at a reasonable selling price in the prime locality of Devanahalli. Worth every penny, this farmhouse sprawls across a carpet area of 40000 sqft square feet and enjoys amazing connectivity to the other parts of the city and social amenities. This resale property is available for sale with all the basic amenities in the vicinity. You can purchase this unfurnished farmhouse and live comfortably with your loved ones.",,"19201|Kiadb It Park","19201|Drogher's Hub Supermarket","19202|Akash Institutions","19202|Nagarjuna College of Engineering and Technology Bangalore","19203|Akash Super Speciality Hospital","19203|Ramaiah Leena Hospital","19209|Kempegowda International Airport Bengaluru","19210|Airport Railway Station","19210|Devanahalli Bus Stop",,"13.24032816,77.71506051","Manikya",,"40000",,,"1",,,"Bangalore","1","Bangalore, Karnataka",,,"12800",,
"81015135","Farm-House-FOR-Sale-Vishveshvaraiah-Nagar-in-Bangalore&id=4d423831303135313335"," Farm House for Resale in Private Property at Vishveshvaraiah Nagar, Ganga Nagar, Bellary Road","2025-08-20T23:20:13.000Z",,,,"₹","  Farm House is available for Sale in Vishveshvaraiah Nagar, Bangalore ",,,,,,,,,,,,,"13.02729492,77.58828555","Abhay kumar",,,,,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"77533679","Farm-House-FOR-Sale-Nelamangala-Chikkaballapura-Road-in-Bangalore&id=4d423737353333363739"," Farm House for Resale in Nelamangala Chikkaballapura Road","2025-06-19T21:32:44.000Z",,,,"₹","  Farm House is available for Sale in Nelamangala Chikkaballapura Road, Bangalore ",,,,,,,,,,,,,"13.42813891,77.730433","ARUN",,,,,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Feb/01/Photo_h180_w240/77533679_1_IMG_20250201_180156_180_240.jpg"
"79704663","4-BHK-4000-Sq-ft-Farm-House-FOR-Sale-Doddaballapur-in-Bangalore&id=4d423739373034363633","4BHK Farm House for New Property in Doddaballapura","2025-09-07T23:45:29.000Z","Bar/Lounge,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room","55000000","13750","₹","Avillion Farms gives you the perfect lifes balance with the right amount of individual space, peaceful living  companionship. A memorable lifetime experience with the likeminded in spaces as unique as yourself in the lap of nature.","Spread across a carpet area of 4000 sqft square feet, this 4 BHK farm house is available for sale in Doddaballapur. This farm house with easy access to other amenities comes at an affordable price. This sale property is available for sale with all the basic amenities in the vicinity. You can purchase this unfurnished farmhouse and live comfortably with your loved ones. The farmhouse has space for 2 covered vehicles to be parked. This farm house located in the prime locality, comes with Puja Room and Servant Room additional rooms. dodballapura road, north bangalore. is the nearest landmark to this property.",,"19201|Avishkar Technologies","19201|More Supermarket - Doddaballapur","19202|Mabl High School And Kidzee School","19202|Msv Public School","19203|Columbia Asia Hospital - Doddaballapur","19203|We Care Multi Speciality Hospital & ICU","19210|Doddaballapura Old Bus Stand Bus Stop","19210|Doddaballapur Railway Station",,"Dodballapura road, North bangalore.","13.290431,77.539701","CityScape Consulting","City Scape Consulting  ","4000","12850",,"4","East",,"Bangalore","4","Bangalore, Karnataka","4000",,"12800",,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/May/26/Photo_h180_w240/79704663_3_hatsAppImage20240208at12.36.32PM1_180_240.jpeg"
"79816239","2-BHK-296210-Sq-ft-Farm-House-FOR-Sale-Kanakapura-in-Bangalore&id=4d423739383136323339","2BHK Farm House for Resale in Kanakapura","2025-08-14T11:02:50.000Z",,"136000000","459","₹","296210sft farm land in kanakapura road it has 220 coconut trees, 200mango trees,  150 teaks, and 2Borewells, 2500sft formhouse.","Spread across a carpet area of 296210 sqft square feet, this 2 BHK farm house is available for sale in Kanakapura. This farm house with easy access to other amenities comes at an affordable price. The farmhouse is a ready to buy resale property with all amenities available nearby and is semi-furnished furnished. The farmhouse  has spacious 10 open spaces for positioning your cars and other vehicles. This farm house is strategically located and comes with Store additional rooms. The kanakapura road, bangalore. shares the closest proximity with this beautiful farmhouse.",,"19202|National Centre for Excellence","19202|Sri Nirvanaswamy Public School","19203|Zymus Hospital",,,,,,,"kanakapura road, Bangalore.","12.9453893,77.57757036","Raghunath",,"296210","12850",,"2","East",,"Bangalore","2","Bangalore, Karnataka",,,"12800",,
"75313647","1-BHK-87120-Sq-ft-Farm-House-FOR-Sale-in-Bangalore&id=4d423735333133363437","1BHK Farm House for Resale in ","2025-08-07T17:35:01.000Z",,"88000000","1010","₹","1 BHK, Farm House is available for Sale in , Bangalore ","This farmhouse is furnished and has easy access to basic amenities present in close proximity. The resale property is available for immediate sale.",,,,,,,,,,,,,"Vasanth kumar",,,,,"1",,,"Bangalore","1","Bangalore, Karnataka",,,"12800",,
